Graph 1_sub
2 1 5 1 5 4 4 4 1 4 1 2 
1 2
2 4
2 3
3 6
3 5
4 11
4 10
4 9
5 8
5 7
9 12

Graph 168_sub
12 11
1 1 1 1 4 4 1 2 2 4 5 2 
1 4
1 3
1 2
2 7
2 6
2 5
3 12
3 11
7 9
7 8
9 10

Graph 169_sub
12 11
4 5 4 1 2 1 2 5 5 4 1 4 
1 2
2 4
2 3
4 6
4 5
6 8
6 7
8 10
8 9
9 11
11 12

Graph 170_sub
12 11
1 1 1 1 2 1 3 5 5 2 1 1 
1 4
1 3
1 2
2 6
2 5
5 7
7 10
7 9
7 8
8 12
8 11

Graph 34776_sub
12 12
4 1 1 1 1 4 5 1 1 5 5 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 9
8 10
9 11
9 10
10 12

Graph 172_sub
12 11
4 2 6 2 2 1 4 4 1 4 4 1 
1 2
2 3
3 6
3 5
3 4
6 9
6 8
6 7
9 12
9 11
9 10

Graph 173_sub
12 11
4 1 4 5 4 1 1 1 2 1 4 4 
1 2
2 5
2 4
2 3
4 7
4 6
6 9
6 8
8 11
8 10
10 12

Graph 174_sub
12 11
4 1 1 1 4 5 4 4 1 1 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 10
6 9
9 12
9 11

Graph 175_sub
12 11
1 4 1 1 1 1 1 5 1 4 4 1 
1 4
1 3
1 2
3 6
3 5
5 8
5 7
7 10
7 9
9 12
9 11

Graph 176_sub
12 12
1 4 5 5 1 1 1 5 2 1 4 2 
1 5
1 4
1 3
1 2
3 7
3 6
5 8
6 9
6 8
8 10
10 12
10 11

Graph 177_sub
12 11
4 1 1 4 1 1 1 1 4 4 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 11
6 10
6 9
7 12

Graph 178_sub
12 11
4 1 1 1 1 2 1 1 1 2 4 5 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
9 12
9 11

Graph 179_sub
12 11
1 4 4 4 1 1 1 4 1 1 4 4 
1 5
1 4
1 3
1 2
5 7
5 6
6 9
6 8
9 11
9 10
10 12

Graph 180_sub
12 11
1 1 4 1 4 1 4 1 1 1 4 1 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 10
6 9
9 12
9 11

Graph 181_sub
12 11
1 4 4 2 4 1 1 1 2 1 1 4 
1 5
1 4
1 3
1 2
4 6
6 8
6 7
7 10
7 9
9 11
11 12

Graph 182_sub
12 12
1 4 1 1 4 1 1 5 4 1 4 1 
1 4
1 3
1 2
3 6
3 5
4 10
6 8
6 7
7 10
7 9
8 12
10 11

Graph 183_sub
12 11
4 1 4 4 1 4 4 1 4 5 4 1 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
8 11
8 10
8 9
10 12

Graph 184_sub
12 11
4 1 1 1 4 1 4 4 4 4 4 5 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 12
6 11
6 10
6 9

Graph 185_sub
12 12
1 1 1 5 1 4 4 1 8 1 4 4 
1 4
1 3
1 2
2 6
2 5
3 12
3 10
5 8
5 7
8 10
8 9
10 11

Graph 186_sub
12 11
4 1 1 1 4 4 1 4 4 4 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 12
7 11
7 10
7 9

Graph 187_sub
12 12
4 2 1 5 1 1 2 5 4 1 6 5 
1 2
2 3
3 5
3 4
4 6
5 10
6 8
6 7
7 9
8 10
10 11
11 12

Graph 188_sub
12 12
4 1 1 1 5 2 1 5 2 4 4 6 
1 2
2 4
2 3
3 6
3 5
4 12
4 8
5 7
6 11
7 9
7 8
9 10

Graph 189_sub
12 11
2 6 1 2 1 4 1 4 4 4 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
5 12
7 11
7 10
7 9

Graph 190_sub
12 11
1 5 5 2 1 6 1 2 1 2 4 1 
1 4
1 3
1 2
2 5
5 7
5 6
6 10
6 9
6 8
9 12
9 11

Graph 191_sub
12 12
4 1 4 1 4 2 1 1 1 1 1 1 
1 2
2 5
2 4
2 3
4 7
4 6
6 8
7 9
8 10
8 9
9 11
11 12

Graph 192_sub
12 11
4 1 1 1 1 4 5 1 4 1 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
10 12
10 11

Graph 193_sub
12 11
1 1 1 1 4 1 4 1 5 1 4 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
8 10
8 9
9 12
9 11

Graph 194_sub
12 12
1 4 6 6 1 1 5 4 1 1 4 1 
1 5
1 4
1 3
1 2
3 6
4 10
6 9
6 8
6 7
7 11
7 10
10 12

Graph 195_sub
12 11
1 2 5 1 4 1 5 5 4 4 1 5 
1 4
1 3
1 2
3 6
3 5
6 8
6 7
7 9
8 11
8 10
11 12

Graph 196_sub
12 11
2 1 5 1 5 4 4 1 1 2 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
8 10
8 9
9 12
9 11

Graph 197_sub
12 11
2 1 1 5 1 4 1 4 1 1 4 4 
1 2
2 4
2 3
3 7
3 6
3 5
5 10
5 9
5 8
9 12
9 11

Graph 198_sub
12 11
4 1 1 1 4 4 1 4 5 2 5 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
7 10
7 9
9 12
9 11

Graph 199_sub
12 11
4 1 1 1 5 1 4 4 6 1 2 2 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
6 10
6 9
9 12
9 11

Graph 200_sub
12 11
4 1 1 4 6 5 1 4 2 2 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 10
6 9
7 12
7 11

Graph 201_sub
12 11
1 1 5 2 1 1 4 1 1 4 4 5 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
8 10
8 9
9 12
9 11

Graph 202_sub
12 12
4 1 1 1 1 4 1 4 4 1 8 5 
1 2
2 4
2 3
3 6
3 5
4 12
4 10
5 8
5 7
7 10
7 9
10 11

Graph 203_sub
12 12
4 1 1 1 4 1 4 5 1 1 1 2 
1 2
2 4
2 3
3 6
3 5
4 9
6 8
6 7
8 9
9 10
10 12
10 11

Graph 204_sub
12 11
1 1 1 4 1 1 1 4 1 1 8 4 
1 5
1 4
1 3
1 2
2 7
2 6
6 9
6 8
9 11
9 10
10 12

Graph 205_sub
12 11
4 1 1 4 1 4 4 1 1 4 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 11
8 10
8 9
9 12

Graph 206_sub
12 12
1 1 5 1 4 1 1 4 1 4 4 1 
1 4
1 3
1 2
2 6
2 5
3 12
4 9
6 8
6 7
7 10
7 9
9 11

Graph 207_sub
12 12
1 1 1 4 4 1 4 5 1 1 2 1 
1 4
1 3
1 2
2 6
2 5
3 9
6 8
6 7
8 9
9 10
10 12
10 11

Graph 208_sub
12 11
6 1 6 4 1 1 5 1 5 1 4 1 
1 3
1 2
2 5
2 4
5 7
5 6
6 8
8 10
8 9
9 12
9 11

Graph 209_sub
12 12
1 1 1 2 1 4 1 4 4 4 5 2 
1 4
1 3
1 2
2 6
2 5
3 11
3 10
4 7
5 8
5 7
7 9
11 12

Graph 210_sub
12 12
1 1 1 4 1 5 1 1 4 1 4 2 
1 4
1 3
1 2
2 6
2 5
3 10
5 8
5 7
7 10
7 9
8 12
10 11

Graph 211_sub
12 12
1 1 1 1 1 4 4 1 1 4 4 4 
1 4
1 3
1 2
2 6
2 5
3 12
3 9
5 8
5 7
8 10
8 9
9 11

Graph 212_sub
12 11
4 1 1 4 4 4 4 5 1 1 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 10
8 9
9 12
9 11

Graph 213_sub
12 11
1 5 4 4 1 1 1 6 6 4 1 4 
1 5
1 4
1 3
1 2
2 7
2 6
6 9
6 8
7 12
7 11
9 10

Graph 214_sub
12 11
2 1 1 5 4 1 4 1 5 4 4 4 
1 2
2 4
2 3
3 7
3 6
3 5
6 9
6 8
8 12
8 11
8 10

Graph 215_sub
12 12
1 4 1 1 1 1 2 1 1 1 2 4 
1 4
1 3
1 2
3 6
3 5
5 8
5 7
6 10
7 9
9 11
9 10
10 12

Graph 216_sub
12 11
5 1 1 1 1 1 4 1 1 4 1 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
8 10
8 9
9 12
9 11

Graph 217_sub
12 11
5 1 1 1 1 1 1 4 1 4 1 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 10
7 9
9 12
9 11

Graph 218_sub
12 11
1 1 1 1 4 1 1 4 5 1 1 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
7 10
7 9
9 12
9 11

Graph 219_sub
12 12
5 1 1 1 4 4 1 1 4 1 4 1 
1 3
1 2
2 5
2 4
3 8
4 7
4 6
7 9
7 8
8 10
10 12
10 11

Graph 220_sub
12 11
1 1 1 4 1 4 1 5 4 4 4 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 11
7 10
7 9
8 12

Graph 221_sub
12 12
1 1 1 4 1 4 1 1 1 1 4 5 
1 4
1 3
1 2
2 6
2 5
3 9
5 8
5 7
7 10
7 9
9 11
10 12

Graph 222_sub
12 12
1 1 1 4 1 4 1 1 4 1 4 4 
1 4
1 3
1 2
2 6
2 5
3 10
5 8
5 7
7 10
7 9
8 12
10 11

Graph 223_sub
12 12
1 1 4 1 4 1 4 1 1 6 4 2 
1 4
1 3
1 2
2 6
2 5
4 9
6 8
6 7
8 10
8 9
9 11
10 12

Graph 224_sub
12 11
2 1 2 1 4 1 4 1 4 1 1 4 
1 2
2 4
2 3
3 5
4 7
4 6
6 9
6 8
8 11
8 10
10 12

Graph 225_sub
12 12
5 1 1 1 1 1 1 5 2 4 1 4 
1 3
1 2
2 5
2 4
3 8
4 7
4 6
6 9
6 8
7 12
7 11
9 10

Graph 226_sub
7 6
4 2 6 2 2 2 4 
1 2
2 3
3 6
3 5
3 4
5 7

Graph 227_sub
12 11
1 1 4 1 1 1 5 1 1 1 1 5 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 9
9 12
9 11
9 10

Graph 228_sub
12 12
4 5 1 4 5 5 1 5 6 1 5 4 
1 2
2 4
2 3
3 6
3 5
5 7
6 10
7 9
7 8
8 10
10 11
11 12

Graph 229_sub
12 11
5 4 4 1 5 5 1 1 5 1 1 4 
1 4
1 3
1 2
4 6
4 5
5 7
7 9
7 8
8 11
8 10
10 12

Graph 230_sub
12 11
4 1 4 5 1 1 1 4 5 4 1 1 
1 2
2 5
2 4
2 3
4 7
4 6
6 10
6 9
6 8
9 12
9 11

Graph 231_sub
12 11
5 4 1 4 5 5 4 1 4 5 5 4 
1 4
1 3
1 2
3 6
3 5
5 7
6 9
6 8
8 11
8 10
10 12

Graph 232_sub
12 11
4 1 1 1 1 4 1 8 5 1 2 2 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
9 12
9 11

Graph 233_sub
12 11
1 1 5 5 1 1 1 1 4 1 4 1 
1 5
1 4
1 3
1 2
2 7
2 6
6 9
6 8
8 11
8 10
10 12

Graph 234_sub
12 11
5 1 1 5 5 1 6 5 1 4 1 4 
1 3
1 2
2 5
2 4
4 6
6 8
6 7
7 9
9 12
9 11
9 10

Graph 235_sub
12 11
1 1 5 2 1 1 4 1 4 1 4 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
8 10
8 9
10 12
10 11

Graph 236_sub
12 12
8 1 1 1 1 4 1 8 1 4 4 1 
1 2
2 4
2 3
3 6
3 5
4 12
4 9
5 8
5 7
7 10
7 9
9 11

Graph 237_sub
12 11
1 1 4 4 1 4 1 4 1 4 4 2 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
7 11
7 10
7 9
9 12

Graph 238_sub
12 11
2 5 1 2 1 1 1 1 2 1 1 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
9 11
11 12

Graph 239_sub
12 11
4 1 4 1 4 1 1 1 1 4 1 2 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
6 11
6 10
6 9
9 12

Graph 240_sub
12 11
1 2 1 2 4 1 4 4 18 4 4 2 
1 4
1 3
1 2
2 5
3 8
3 7
3 6
6 11
6 10
6 9
9 12

Graph 241_sub
12 12
1 1 5 1 1 4 1 4 1 6 4 6 
1 4
1 3
1 2
2 6
2 5
4 9
5 8
5 7
7 10
7 9
9 11
10 12

Graph 242_sub
12 11
2 1 1 4 4 4 1 1 4 1 4 1 
1 3
1 2
2 6
2 5
2 4
3 8
3 7
7 10
7 9
10 12
10 11

Graph 27923_sub
12 11
4 1 1 5 4 1 1 1 4 4 4 1 
1 2
2 4
2 3
3 6
3 5
6 8
6 7
7 11
7 10
7 9
8 12

Graph 244_sub
12 11
4 2 6 2 2 1 1 2 1 4 1 4 
1 2
2 3
3 6
3 5
3 4
6 8
6 7
7 10
7 9
9 12
9 11

Graph 25140_sub
12 11
2 1 4 1 1 4 4 2 4 4 1 1 
1 3
1 2
2 6
2 5
2 4
4 9
4 8
4 7
5 12
5 11
8 10

Graph 246_sub
12 11
4 1 6 1 1 4 6 4 4 4 4 4 
1 2
2 5
2 4
2 3
3 6
4 9
4 8
4 7
5 12
5 11
7 10

Graph 247_sub
12 11
1 2 2 1 4 1 2 2 2 2 1 4 
1 4
1 3
1 2
2 5
4 8
4 7
4 6
6 11
6 10
6 9
9 12

Graph 248_sub
12 11
2 19 2 2 2 2 1 1 1 4 4 1 
1 2
2 6
2 5
2 4
2 3
3 7
7 9
7 8
8 12
8 11
8 10

Graph 249_sub
12 11
1 1 2 1 20 2 2 2 2 2 2 2 
1 2
2 4
2 3
3 5
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 250_sub
12 11
1 2 1 1 1 1 2 4 4 4 1 4 
1 4
1 3
1 2
2 5
3 12
3 11
5 7
5 6
6 10
6 9
6 8

Graph 4826_sub
12 11
1 4 1 4 4 1 4 4 4 4 1 5 
1 5
1 4
1 3
1 2
3 8
3 7
3 6
6 11
6 10
6 9
11 12

Graph 252_sub
12 11
4 1 4 5 4 1 1 4 4 6 1 5 
1 2
2 5
2 4
2 3
4 7
4 6
6 10
6 9
6 8
10 11
11 12

Graph 253_sub
12 11
4 1 4 4 1 4 4 1 4 1 1 4 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
8 11
8 10
8 9
10 12

Graph 254_sub
12 11
4 1 1 4 6 5 2 1 1 1 1 1 
1 2
2 5
2 4
2 3
3 7
3 6
6 9
6 8
8 11
8 10
10 12

Graph 255_sub
12 11
4 2 6 1 2 2 1 1 1 4 4 1 
1 2
2 3
3 6
3 5
3 4
4 8
4 7
7 10
7 9
9 12
9 11

Graph 256_sub
12 11
4 1 1 1 4 1 7 1 1 1 1 1 
1 2
2 4
2 3
3 6
3 5
6 8
6 7
7 11
7 10
7 9
9 12

Graph 257_sub
12 11
6 1 1 5 6 1 1 4 4 4 4 4 
1 3
1 2
2 5
2 4
4 7
4 6
6 10
6 9
6 8
7 12
7 11

Graph 258_sub
12 11
2 5 1 1 1 1 4 1 4 5 1 2 
1 2
2 3
3 5
3 4
4 7
4 6
6 9
6 8
8 11
8 10
10 12

Graph 259_sub
12 12
4 1 1 1 1 1 2 2 1 2 1 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
6 11
6 9
7 9
9 10
11 12

Graph 260_sub
12 11
6 1 6 5 6 6 6 1 6 5 1 1 
1 2
2 4
2 3
3 5
5 6
6 7
7 8
8 10
8 9
10 12
10 11

Graph 261_sub
12 11
4 1 4 4 1 6 4 1 2 2 2 4 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
6 11
6 10
6 9
11 12

Graph 262_sub
12 11
4 1 1 4 4 4 4 5 1 1 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 10
8 9
9 12
9 11

Graph 263_sub
12 11
4 1 1 1 4 1 1 4 1 4 6 2 
1 2
2 4
2 3
3 6
3 5
6 8
6 7
7 10
7 9
9 11
11 12

Graph 264_sub
12 11
1 2 1 1 4 1 1 1 2 1 1 2 
1 4
1 3
1 2
2 5
3 7
3 6
6 9
6 8
8 11
8 10
10 12

Graph 265_sub
12 12
5 1 1 1 5 1 1 4 5 1 8 5 
1 4
1 3
1 2
2 6
2 5
5 7
6 12
6 10
7 9
7 8
9 10
10 11

Graph 266_sub
12 11
6 1 4 1 1 4 5 1 2 5 4 2 
1 3
1 2
2 5
2 4
4 7
4 6
5 12
7 8
8 10
8 9
9 11

Graph 267_sub
12 12
1 1 5 5 1 1 5 5 5 1 4 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
6 9
7 10
7 9
10 12
10 11

Graph 268_sub
12 12
1 1 5 5 5 1 4 5 1 1 4 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
6 9
8 9
9 10
10 12
10 11

Graph 269_sub
12 11
4 1 4 1 4 1 1 1 4 1 2 1 
1 2
2 5
2 4
2 3
4 7
4 6
6 9
6 8
8 11
8 10
10 12

Graph 270_sub
12 11
4 1 4 4 1 1 1 4 4 4 1 1 
1 2
2 5
2 4
2 3
5 7
5 6
6 10
6 9
6 8
7 12
7 11

Graph 271_sub
7 6
2 4 6 2 2 2 4 
1 3
1 2
3 6
3 5
3 4
4 7

Graph 272_sub
12 11
2 6 2 2 1 4 1 1 1 1 4 1 
1 2
2 5
2 4
2 3
3 6
5 8
5 7
7 10
7 9
9 12
9 11

Graph 273_sub
12 11
1 2 1 1 4 1 1 1 1 1 4 4 
1 4
1 3
1 2
2 5
3 7
3 6
6 9
6 8
8 11
8 10
10 12

Graph 274_sub
12 12
1 1 1 4 4 1 4 1 1 4 5 1 
1 4
1 3
1 2
2 6
2 5
3 9
6 8
6 7
8 10
8 9
9 11
11 12

Graph 275_sub
12 11
1 1 4 1 1 4 5 1 1 1 4 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 10
7 9
9 12
9 11

Graph 276_sub
12 11
1 1 6 5 1 1 4 1 1 4 1 5 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
8 10
8 9
9 12
9 11

Graph 277_sub
12 12
1 1 4 1 1 4 4 1 1 4 4 5 
1 4
1 3
1 2
2 6
2 5
4 12
4 9
5 8
5 7
8 10
8 9
9 11

Graph 278_sub
12 11
4 1 1 1 2 1 4 4 1 2 1 4 
1 2
2 4
2 3
3 6
3 5
5 7
6 9
6 8
9 11
9 10
10 12

Graph 279_sub
12 12
1 1 1 4 4 1 1 4 1 4 1 1 
1 4
1 3
1 2
2 6
2 5
3 9
6 8
6 7
7 10
7 9
9 11
11 12

Graph 280_sub
12 11
2 6 1 2 2 1 1 1 1 4 1 4 
1 2
2 5
2 4
2 3
3 7
3 6
6 9
6 8
8 11
8 10
11 12

Graph 281_sub
12 11
4 1 1 2 4 4 1 1 1 4 5 4 
1 2
2 5
2 4
2 3
3 7
3 6
7 9
7 8
8 12
8 11
8 10

Graph 282_sub
12 11
1 5 1 1 2 2 1 4 4 1 1 14 
1 4
1 3
1 2
2 6
2 5
3 8
3 7
7 10
7 9
10 12
10 11

Graph 283_sub
12 11
1 1 4 1 1 1 1 4 1 4 4 4 
1 4
1 3
1 2
2 6
2 5
5 9
5 8
5 7
7 12
7 11
7 10

Graph 284_sub
12 11
1 4 1 4 1 1 4 4 4 1 4 4 
1 5
1 4
1 3
1 2
3 8
3 7
3 6
6 11
6 10
6 9
10 12

Graph 285_sub
12 11
1 1 2 1 4 1 4 1 1 1 1 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
8 10
8 9
9 12
9 11

Graph 286_sub
12 12
1 4 1 4 1 1 1 2 1 1 1 1 
1 5
1 4
1 3
1 2
3 7
3 6
5 10
6 9
6 8
8 10
10 12
10 11

Graph 287_sub
12 11
4 1 1 1 1 4 4 1 7 1 1 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
8 10
8 9
9 12
9 11

Graph 288_sub
12 11
4 1 2 4 1 10 2 2 1 4 4 1 
1 2
2 5
2 4
2 3
3 6
6 8
6 7
7 9
9 12
9 11
9 10

Graph 289_sub
12 11
4 1 1 4 2 4 4 4 18 2 1 2 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
5 9
9 12
9 11
9 10

Graph 290_sub
12 11
4 1 1 4 4 1 4 4 4 1 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 11
6 10
6 9
10 12

Graph 291_sub
12 11
1 1 1 1 1 1 1 2 1 1 4 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 10
7 9
9 12
9 11

Graph 292_sub
12 11
1 4 4 4 1 4 21 4 1 1 8 1 
1 5
1 4
1 3
1 2
5 8
5 7
5 6
7 11
7 10
7 9
9 12

Graph 293_sub
12 12
1 1 1 2 1 1 2 1 4 1 4 2 
1 4
1 3
1 2
2 6
2 5
3 10
5 8
5 7
7 9
8 11
8 10
10 12

Graph 294_sub
12 12
1 1 4 1 1 4 4 1 1 4 1 2 
1 4
1 3
1 2
2 6
2 5
4 9
5 8
5 7
8 10
8 9
9 11
11 12

Graph 295_sub
12 11
4 1 1 1 4 1 1 1 2 2 4 1 
1 2
2 4
2 3
3 6
3 5
6 8
6 7
7 10
7 9
8 12
9 11

Graph 296_sub
12 11
1 2 4 4 4 1 1 1 2 1 1 4 
1 5
1 4
1 3
1 2
2 6
6 8
6 7
7 10
7 9
9 11
11 12

Graph 297_sub
12 11
1 4 1 1 6 1 2 2 2 4 1 4 
1 4
1 3
1 2
3 6
3 5
5 9
5 8
5 7
6 12
6 11
8 10

Graph 298_sub
12 11
4 1 4 4 1 4 4 1 4 1 4 4 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
8 11
8 10
8 9
10 12

Graph 299_sub
12 11
4 1 1 1 1 5 1 1 1 4 2 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
9 12
9 11

Graph 300_sub
12 11
4 1 1 1 4 4 4 1 4 1 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 11
8 10
8 9
10 12

Graph 301_sub
12 11
2 1 1 2 4 1 1 4 1 1 4 4 
1 3
1 2
2 6
2 5
2 4
4 7
7 10
7 9
7 8
9 12
9 11

Graph 302_sub
12 11
2 4 1 1 1 1 4 2 1 4 1 4 
1 3
1 2
3 5
3 4
4 7
4 6
6 9
6 8
8 10
9 12
9 11

Graph 303_sub
12 11
1 1 1 4 4 4 4 1 4 4 1 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
8 11
8 10
8 9
11 12

Graph 304_sub
12 11
4 2 1 2 1 1 4 4 4 1 1 1 
1 2
2 3
3 5
3 4
5 8
5 7
5 6
6 11
6 10
6 9
10 12

Graph 305_sub
12 11
1 5 1 4 4 1 1 1 4 4 4 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 11
6 10
6 9
7 12

Graph 306_sub
12 11
4 1 1 4 4 4 1 4 4 1 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
7 11
7 10
7 9
10 12

Graph 307_sub
12 11
4 5 3 1 2 5 2 1 1 1 4 1 
1 2
2 4
2 3
3 7
3 6
3 5
5 8
8 10
8 9
9 12
9 11

Graph 308_sub
12 11
4 1 1 4 1 4 4 1 5 5 5 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 10
8 9
9 12
9 11

Graph 309_sub
12 12
1 1 1 6 4 1 4 1 1 4 4 1 
1 4
1 3
1 2
2 6
2 5
3 12
3 9
6 8
6 7
8 10
8 9
9 11

Graph 310_sub
12 12
4 1 1 1 4 1 4 1 1 4 4 5 
1 2
2 4
2 3
3 6
3 5
4 12
4 9
6 8
6 7
8 10
8 9
9 11

Graph 311_sub
12 11
4 1 4 1 2 5 4 4 1 5 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
6 10
6 9
9 12
9 11

Graph 312_sub
12 11
1 1 4 1 6 1 5 2 2 4 5 1 
1 4
1 3
1 2
2 6
2 5
5 9
5 8
5 7
7 11
7 10
11 12

Graph 313_sub
12 11
2 6 2 1 5 1 1 4 1 4 1 5 
1 2
2 5
2 4
2 3
4 7
4 6
6 9
6 8
9 11
9 10
11 12

Graph 314_sub
12 12
4 1 1 1 1 4 1 6 4 1 4 2 
1 2
2 4
2 3
3 6
3 5
4 10
5 8
5 7
7 10
7 9
8 12
10 11

Graph 315_sub
12 12
4 1 1 1 1 4 4 1 1 4 4 1 
1 2
2 4
2 3
3 6
3 5
4 12
4 9
5 8
5 7
8 10
8 9
9 11

Graph 316_sub
12 12
1 1 1 1 1 5 1 4 8 1 4 1 
1 4
1 3
1 2
2 6
2 5
3 10
5 8
5 7
6 12
7 10
7 9
10 11

Graph 317_sub
12 11
4 1 4 5 1 1 1 2 5 1 1 4 
1 2
2 5
2 4
2 3
4 7
4 6
6 9
6 8
9 11
9 10
10 12

Graph 318_sub
12 12
4 1 1 1 1 1 1 2 4 1 4 1 
1 2
2 4
2 3
3 6
3 5
4 10
5 8
5 7
7 10
7 9
8 12
10 11

Graph 319_sub
12 12
4 1 1 1 4 1 1 4 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
4 9
6 8
6 7
7 10
7 9
9 11
11 12

Graph 320_sub
12 12
4 1 1 1 2 1 1 1 1 1 2 1 
1 2
2 4
2 3
3 6
3 5
5 7
6 8
7 9
7 8
8 10
10 12
10 11

Graph 321_sub
12 11
4 1 4 4 1 1 1 1 1 1 1 2 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
6 10
6 9
9 12
9 11

Graph 322_sub
12 11
4 1 1 4 1 4 4 1 4 1 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 11
8 10
8 9
10 12

Graph 323_sub
12 11
1 1 1 1 4 4 4 4 2 2 4 1 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
3 10
3 9
4 12
10 11

Graph 324_sub
12 12
1 4 1 1 1 4 4 1 1 4 4 5 
1 4
1 3
1 2
3 6
3 5
4 12
4 9
5 8
5 7
8 10
8 9
9 11

Graph 325_sub
12 11
4 1 1 1 2 2 4 4 1 2 1 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 9
9 12
9 11
9 10

Graph 326_sub
12 12
4 1 1 1 1 1 2 5 1 2 2 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
6 9
8 10
8 9
9 11
10 12

Graph 327_sub
12 11
4 5 1 4 1 1 1 4 1 4 1 6 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
9 12
9 11

Graph 328_sub
12 11
1 5 1 1 5 4 1 1 1 1 5 1 
1 4
1 3
1 2
2 5
5 7
5 6
7 9
7 8
8 11
8 10
10 12

Graph 329_sub
12 11
1 4 4 2 1 18 2 2 2 1 4 4 
1 5
1 4
1 3
1 2
4 6
6 9
6 8
6 7
7 10
10 12
10 11

Graph 330_sub
12 11
1 1 2 2 1 4 1 4 1 1 4 1 
1 4
1 3
1 2
2 7
2 6
2 5
5 10
5 9
5 8
9 12
9 11

Graph 331_sub
12 11
1 1 1 1 2 1 1 1 1 1 1 2 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
7 10
7 9
9 12
9 11

Graph 332_sub
12 11
1 1 1 1 4 4 4 4 1 1 1 4 
1 4
1 3
1 2
2 7
2 6
2 5
3 9
3 8
9 11
9 10
10 12

Graph 333_sub
12 11
4 1 1 1 5 1 2 2 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
6 10
6 9
9 12
9 11

Graph 334_sub
12 12
