Graph 1_sub
24 24
1 1 4 1 1 1 4 1 4 1 1 4 4 4 4 1 5 1 5 6 4 2 2 1 
1 4
1 3
1 2
2 6
2 5
4 16
4 15
5 8
5 7
6 14
6 11
8 10
8 9
10 12
10 11
11 13
16 18
16 17
17 19
19 21
19 20
20 24
20 23
20 22

Graph 32831_sub
24 25
1 4 1 5 1 1 2 1 1 4 1 1 4 4 1 4 4 1 1 5 1 1 1 4 
1 5
1 4
1 3
1 2
3 7
3 6
4 19
4 18
6 9
6 8
8 11
8 10
9 17
9 15
11 13
11 12
12 15
12 14
15 16
18 21
18 20
19 22
20 22
22 23
23 24

Graph 35277_sub
24 23
4 1 6 4 1 1 4 1 4 1 4 4 4 6 4 1 1 4 4 4 4 6 1 1 
1 2
2 5
2 4
2 3
3 6
6 9
6 8
6 7
8 12
8 11
8 10
10 15
10 14
10 13
14 16
16 19
16 18
16 17
17 22
17 21
17 20
22 23
23 24

Graph 248_sub
24 25
1 1 4 1 4 2 1 19 2 2 2 2 1 1 1 4 4 4 4 4 1 1 4 4 
1 5
1 4
1 3
1 2
2 7
2 6
4 9
6 8
8 12
8 11
8 10
8 9
10 13
11 21
13 15
13 14
14 18
14 17
14 16
15 21
15 20
15 19
21 22
22 24
22 23

Graph 249_sub
24 25
1 1 2 1 20 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 
1 4
1 3
1 2
3 5
4 23
5 12
5 11
5 10
5 9
5 8
5 7
5 6
6 13
7 18
8 21
9 23
13 15
13 14
14 16
16 17
18 20
18 19
19 21
21 22
23 24

Graph 250_sub
24 23
1 1 1 4 1 4 1 4 1 1 2 2 1 1 1 1 1 1 4 1 4 2 1 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 10
7 9
9 12
9 11
12 13
13 15
13 14
14 17
14 16
16 19
16 18
18 21
18 20
20 23
20 22
22 24

Graph 36486_sub
24 23
1 5 1 1 4 1 2 1 4 4 4 4 1 4 1 5 1 1 4 1 5 1 4 5 
1 4
1 3
1 2
2 6
2 5
3 13
3 12
6 8
6 7
8 11
8 10
8 9
13 15
13 14
15 17
15 16
16 19
16 18
18 21
18 20
20 23
20 22
22 24

Graph 20126_sub
24 25
4 1 1 1 1 4 1 4 1 4 1 2 2 1 4 1 4 4 1 1 5 1 1 4 
1 2
2 4
2 3
3 6
3 5
4 14
4 9
5 8
5 7
7 10
7 9
9 11
11 13
11 12
12 14
14 16
14 15
16 19
16 18
16 17
19 21
19 20
20 23
20 22
22 24

Graph 253_sub
24 23
1 1 4 4 4 4 4 1 1 4 1 4 2 4 6 2 2 2 4 4 4 1 1 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
8 11
8 10
8 9
9 14
9 13
9 12
11 22
11 21
11 20
13 15
15 18
15 17
15 16
16 19
22 24
22 23

Graph 14364_sub
24 26
2 5 1 2 1 1 1 4 1 1 6 1 2 1 2 1 4 1 1 4 4 1 4 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
6 12
7 10
7 9
9 12
9 11
10 22
10 14
11 15
11 14
11 13
12 24
14 16
16 18
16 17
18 20
18 19
19 22
19 21
22 23

Graph 255_sub
24 24
1 4 1 1 4 1 6 1 2 2 2 4 1 4 4 5 1 5 1 2 5 1 4 5 
1 4
1 3
1 2
3 6
3 5
4 16
4 13
6 8
6 7
7 11
7 10
7 9
8 14
8 13
11 12
13 15
16 18
16 17
17 20
17 19
19 23
19 22
19 21
21 24

Graph 256_sub
24 25
4 1 1 1 4 1 4 1 1 4 4 7 1 1 1 1 1 1 4 1 4 4 1 4 
1 2
2 4
2 3
3 6
3 5
4 12
4 9
6 8
6 7
8 10
8 9
9 11
12 15
12 14
12 13
13 17
13 16
16 19
16 18
17 23
18 21
18 20
20 23
20 22
23 24

Graph 14035_sub
24 25
4 1 4 2 4 1 1 1 1 1 4 4 4 2 1 1 5 1 1 4 1 4 4 2 
1 2
2 5
2 4
2 3
4 6
6 8
6 7
7 10
7 9
8 24
8 16
9 13
9 12
9 11
10 15
10 14
15 17
15 16
16 18
17 21
18 20
18 19
19 22
19 21
21 23

Graph 7272_sub
24 23
4 1 1 4 4 1 1 1 4 1 4 1 1 1 11 1 2 1 1 1 1 4 4 1 
1 2
2 5
2 4
2 3
3 7
3 6
6 9
6 8
8 11
8 10
10 13
10 12
12 16
12 15
12 14
14 18
14 17
18 20
18 19
19 22
19 21
21 24
21 23

Graph 19995_sub
24 25
4 5 1 1 5 5 4 1 1 1 4 1 4 1 1 5 4 2 2 5 5 1 1 1 
1 2
2 4
2 3
3 6
3 5
4 21
4 20
5 8
5 7
6 10
8 10
8 9
9 12
9 11
10 15
12 14
12 13
14 16
14 15
15 17
16 19
16 18
20 22
22 24
22 23

Graph 260_sub
24 24
4 1 1 4 5 4 4 1 4 4 1 4 4 1 4 4 1 6 6 6 6 6 1 6 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
5 17
5 14
8 11
8 10
8 9
11 14
11 13
11 12
14 16
14 15
17 19
17 18
18 20
20 21
21 22
22 23
23 24

Graph 23027_sub
24 24
4 1 4 1 4 4 1 1 4 4 4 1 1 5 1 4 1 4 5 1 1 1 1 2 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
7 11
7 10
7 9
8 14
8 13
8 12
12 16
12 15
14 19
15 18
15 17
17 21
17 20
17 19
19 22
22 24
22 23

Graph 29326_sub
24 24
4 1 1 4 4 1 5 1 1 1 4 4 4 4 2 4 2 5 4 1 5 4 1 5 
1 2
2 5
2 4
2 3
3 7
3 6
6 9
6 8
7 20
8 12
8 11
8 10
9 18
9 17
10 15
10 14
10 13
15 16
17 19
18 20
20 21
21 23
21 22
23 24

Graph 40079_sub
24 24
1 1 4 1 4 1 1 4 1 1 4 2 2 1 1 4 1 1 4 5 4 2 4 1 
1 4
1 3
1 2
2 6
2 5
4 9
6 8
6 7
7 10
7 9
9 11
10 13
10 12
13 14
14 17
14 16
14 15
15 20
15 19
15 18
18 23
18 22
18 21
22 24

Graph 264_sub
24 25
1 1 1 4 1 1 2 1 1 1 1 2 4 1 1 4 2 4 4 1 2 1 1 2 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
6 22
6 20
8 10
8 9
9 12
9 11
10 20
10 15
11 14
11 13
12 19
14 16
14 15
15 17
17 18
20 21
22 24
22 23

Graph 265_sub
24 24
2 1 4 4 1 4 1 2 4 4 1 2 2 4 1 4 4 5 1 1 5 1 1 5 
1 3
1 2
2 6
2 5
2 4
5 9
5 8
5 7
7 12
7 11
7 10
8 15
11 15
11 14
11 13
13 16
15 18
15 17
18 20
18 19
19 22
19 21
21 23
23 24

Graph 4930_sub
24 24
1 1 1 1 1 4 1 1 4 4 4 4 4 4 2 1 1 1 1 4 4 1 1 1 
1 4
1 3
1 2
2 6
2 5
3 16
3 15
3 8
5 9
5 8
5 7
7 12
7 11
7 10
8 14
8 13
15 17
17 19
17 18
18 22
18 21
18 20
22 24
22 23

Graph 27370_sub
24 23
1 5 2 1 4 5 4 1 5 5 1 5 5 4 5 1 4 1 2 1 1 4 1 4 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
8 10
8 9
9 11
11 13
11 12
12 15
12 14
15 17
15 16
16 19
16 18
18 21
18 20
20 23
20 22
23 24

Graph 268_sub
24 25
4 1 5 4 4 1 1 4 4 4 1 5 5 1 4 5 1 1 4 4 4 5 1 4 
1 2
2 5
2 4
2 3
3 7
3 6
6 10
6 9
6 8
7 12
7 11
11 14
11 13
12 23
13 16
13 15
14 22
14 17
16 17
17 18
18 21
18 20
18 19
22 23
23 24

Graph 40807_sub
24 24
4 1 1 6 5 1 1 5 4 1 1 4 4 4 4 1 4 4 1 2 1 1 6 1 
1 2
2 4
2 3
3 6
3 5
4 7
5 7
7 8
8 10
8 9
10 13
10 12
10 11
11 16
11 15
11 14
16 19
16 18
16 17
19 21
19 20
21 23
21 22
22 24

Graph 270_sub
24 24
4 1 1 4 1 1 4 4 1 4 1 1 1 1 4 1 4 4 4 1 4 4 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 11
6 10
6 9
9 14
9 13
9 12
11 20
12 17
12 16
12 15
13 24
13 23
16 20
16 19
16 18
20 22
20 21

Graph 271_sub
24 24
1 4 4 4 1 4 5 4 1 1 1 1 4 1 1 4 1 1 4 1 1 1 1 4 
1 5
1 4
1 3
1 2
5 8
5 7
5 6
7 10
7 9
9 12
9 11
11 14
11 13
12 17
14 16
14 15
15 18
15 17
17 19
18 21
18 20
20 23
20 22
22 24

Graph 272_sub
24 24
1 1 4 1 1 1 4 1 1 4 5 5 1 1 1 4 1 1 6 1 1 4 1 1 
1 4
1 3
1 2
2 6
2 5
4 9
5 8
5 7
8 10
8 9
9 11
11 12
12 13
13 15
13 14
14 17
14 16
17 19
17 18
18 21
18 20
20 23
20 22
23 24

Graph 33877_sub
24 25
2 1 1 1 1 1 1 1 1 4 4 1 1 4 4 4 4 4 4 5 1 5 1 4 
1 2
2 4
2 3
3 6
3 5
4 21
4 20
4 8
5 8
5 7
6 19
6 12
7 10
7 9
8 18
8 17
9 12
9 11
12 13
13 16
13 15
13 14
20 22
22 23
23 24

Graph 274_sub
24 25
1 1 1 4 4 1 4 1 4 1 5 1 1 5 5 5 1 1 1 1 4 4 1 1 
1 4
1 3
1 2
2 6
2 5
3 10
6 8
6 7
8 10
8 9
10 11
11 13
11 12
12 15
12 14
13 16
14 16
16 17
17 19
17 18
18 21
18 20
20 23
20 22
23 24

Graph 275_sub
24 24
4 1 4 4 5 1 1 1 1 1 4 1 4 1 1 4 1 6 1 1 6 5 4 2 
1 2
2 5
2 4
2 3
5 7
5 6
6 9
6 8
8 11
8 10
10 13
10 12
12 15
12 14
14 17
14 16
17 19
17 18
18 20
19 24
19 22
20 22
20 21
22 23

Graph 276_sub
24 25
1 1 5 1 1 4 4 1 1 1 6 2 2 2 4 4 4 4 1 6 1 1 1 1 
1 4
1 3
1 2
2 6
2 5
3 19
4 20
4 9
5 8
5 7
8 10
8 9
9 11
10 18
10 17
10 16
11 14
11 13
11 12
13 15
19 21
19 20
21 23
21 22
22 24

Graph 277_sub
24 24
4 1 1 1 1 5 4 1 1 4 4 4 5 4 1 5 2 5 1 1 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
6 13
6 12
8 10
8 9
9 11
13 15
13 14
15 17
15 16
16 18
18 19
19 21
19 20
20 23
20 22
23 24

Graph 278_sub
24 24
1 4 1 1 4 1 1 5 4 1 4 2 2 5 5 1 1 1 2 1 4 1 4 1 
1 4
1 3
1 2
3 6
3 5
4 14
4 10
6 8
6 7
7 10
7 9
8 13
8 12
10 11
14 15
15 16
16 18
16 17
17 20
17 19
19 21
20 23
20 22
22 24

Graph 279_sub
24 25
4 1 1 1 1 4 1 5 1 1 1 1 4 4 1 4 4 5 1 1 1 1 4 1 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
7 10
7 9
8 18
9 11
10 17
10 15
11 13
11 12
12 15
12 14
15 16
18 19
19 21
19 20
20 23
20 22
22 24

Graph 280_sub
24 25
1 1 4 1 1 1 1 6 4 1 5 5 1 1 1 1 1 1 1 4 1 4 1 4 
1 4
1 3
1 2
2 6
2 5
4 10
5 8
5 7
7 10
7 9
10 11
11 12
12 13
13 15
13 14
14 17
14 16
16 19
16 18
17 23
18 21
18 20
21 23
21 22
23 24

Graph 281_sub
24 25
4 1 1 1 4 4 4 5 1 1 4 1 4 1 4 1 4 1 4 1 1 4 5 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 20
4 9
8 10
8 9
9 12
9 11
12 15
12 14
12 13
14 18
14 17
14 16
16 21
16 20
16 19
20 23
20 22
23 24

Graph 12792_sub
24 24
4 5 1 1 1 4 1 2 5 1 1 4 4 1 1 1 1 4 4 1 1 4 4 4 
1 2
2 4
2 3
3 7
3 6
3 5
5 9
5 8
9 11
9 10
10 14
10 13
10 12
14 16
14 15
15 18
15 17
16 24
16 21
17 20
17 19
20 22
20 21
21 23

Graph 283_sub
24 24
1 1 1 1 1 4 1 4 4 1 1 1 1 4 4 4 4 4 4 4 2 4 4 1 
1 4
1 3
1 2
2 6
2 5
3 21
3 10
4 24
4 23
5 8
5 7
7 10
7 9
10 11
11 14
11 13
11 12
12 17
12 16
12 15
13 20
13 19
13 18
21 22

Graph 284_sub
24 23
4 1 4 1 4 4 1 4 4 4 1 4 1 4 4 1 4 4 1 4 1 4 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
7 11
7 10
7 9
11 14
11 13
11 12
13 17
13 16
13 15
16 20
16 19
16 18
19 23
19 22
19 21
21 24

Graph 285_sub
24 24
1 1 1 4 2 1 1 2 1 4 1 1 4 1 1 2 4 2 4 4 4 2 4 4 
1 4
1 3
1 2
2 6
2 5
5 7
7 10
7 9
7 8
8 11
9 15
11 14
11 13
11 12
12 17
12 16
12 15
14 24
14 23
14 22
15 19
15 18
16 21
18 20

Graph 286_sub
24 24
2 4 1 1 1 1 1 4 4 4 1 2 1 1 1 2 1 5 2 4 1 2 1 1 
1 3
1 2
3 5
3 4
4 7
4 6
6 10
6 9
6 8
7 12
7 11
11 14
11 13
12 17
13 16
13 15
15 18
15 17
17 19
18 21
18 20
21 23
21 22
23 24

Graph 287_sub
24 25
4 1 1 1 1 4 1 4 1 4 7 1 1 1 1 1 1 4 2 1 4 1 4 4 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
7 10
7 9
9 11
11 14
11 13
11 12
12 16
12 15
15 18
15 17
16 22
17 20
17 19
19 21
20 23
20 22
22 24

Graph 15626_sub
24 24
4 1 4 4 1 1 1 4 1 4 1 1 4 1 4 4 4 5 4 1 2 1 5 1 
1 2
2 5
2 4
2 3
5 7
5 6
6 9
6 8
7 18
7 12
9 11
9 10
11 13
11 12
12 14
14 17
14 16
14 15
18 20
18 19
20 22
20 21
22 24
22 23

Graph 289_sub
24 23
4 1 4 4 18 2 2 2 1 1 4 4 4 4 4 1 4 4 1 4 4 4 1 4 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
6 9
7 16
8 23
9 12
9 11
9 10
10 15
10 14
10 13
16 19
16 18
16 17
19 22
19 21
19 20
23 24

Graph 290_sub
24 23
1 1 1 4 4 4 4 4 4 4 1 4 4 2 1 6 6 6 1 6 2 1 4 1 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
3 11
3 10
3 9
11 14
11 13
11 12
14 15
15 17
15 16
16 18
18 19
19 21
19 20
21 22
22 24
22 23

Graph 291_sub
24 26
1 1 1 1 1 1 1 1 4 1 4 1 4 1 4 1 2 1 4 4 1 1 1 1 
1 4
1 3
1 2
2 6
2 5
3 21
4 16
5 8
5 7
6 19
6 18
7 10
7 9
8 16
8 14
10 12
10 11
12 14
12 13
14 15
16 17
18 21
18 20
21 22
22 24
22 23

Graph 20936_sub
24 23
5 4 1 5 5 4 6 2 2 1 1 1 4 1 1 4 5 1 4 1 1 2 1 1 
1 3
1 2
3 5
3 4
4 7
4 6
7 10
7 9
7 8
10 12
10 11
11 14
11 13
14 16
14 15
15 18
15 17
17 20
17 19
20 22
20 21
21 24
21 23

Graph 27532_sub
24 25
1 1 1 4 1 4 1 1 1 1 4 1 1 4 1 4 4 5 1 1 4 4 4 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 10
7 9
8 18
9 12
9 11
10 18
10 15
12 14
12 13
13 16
13 15
15 17
18 19
19 22
19 21
19 20
20 24
20 23

Graph 294_sub
24 24
1 1 1 4 4 1 4 1 6 1 6 1 1 1 1 1 1 4 4 1 4 2 2 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
8 10
8 9
9 11
11 12
12 14
12 13
13 16
13 15
14 20
15 18
15 17
16 23
16 22
17 20
17 19
20 21
22 24

Graph 295_sub
24 24
2 4 1 2 1 1 1 1 6 1 4 1 4 4 6 1 1 1 1 1 4 1 4 1 
1 3
1 2
3 5
3 4
5 7
5 6
6 9
6 8
7 12
8 11
8 10
9 15
10 13
10 12
12 14
15 16
16 18
16 17
17 20
17 19
19 22
19 21
22 24
22 23

Graph 296_sub
24 25
1 1 4 1 4 1 1 2 1 2 1 2 2 1 1 4 5 1 4 1 1 1 4 4 
1 4
1 3
1 2
2 6
2 5
4 14
4 9
6 8
6 7
7 10
7 9
9 11
11 13
11 12
13 14
14 16
14 15
15 19
15 18
15 17
17 21
17 20
20 24
20 23
20 22

Graph 297_sub
24 24
4 1 1 1 1 5 1 4 1 6 5 2 2 2 2 2 4 5 1 1 1 1 1 4 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
6 18
7 10
7 9
9 11
10 16
10 15
10 14
11 13
11 12
16 17
18 19
19 21
19 20
20 23
20 22
22 24

Graph 298_sub
24 23
4 1 1 1 4 6 1 4 7 6 6 6 1 1 1 4 1 4 4 1 4 4 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 9
9 12
9 11
9 10
11 13
13 16
13 15
13 14
14 19
14 18
14 17
17 22
17 21
17 20
20 24
20 23

Graph 299_sub
24 25
1 4 1 1 4 1 1 1 1 4 4 1 5 1 4 1 5 1 1 1 1 4 1 4 
1 4
1 3
1 2
3 6
3 5
4 9
6 8
6 7
7 10
7 9
8 13
8 12
9 11
12 15
12 14
13 18
14 17
14 16
16 19
16 18
18 20
20 22
20 21
21 24
21 23

Graph 300_sub
24 23
1 4 4 1 1 1 4 4 1 4 4 4 4 1 4 4 1 4 1 4 4 4 1 1 
1 5
1 4
1 3
1 2
4 8
4 7
4 6
6 11
6 10
6 9
9 14
9 13
9 12
14 17
14 16
14 15
17 20
17 19
17 18
19 23
19 22
19 21
23 24

Graph 301_sub
24 23
1 2 4 1 1 1 1 1 1 4 2 1 1 1 4 4 2 4 1 2 1 1 1 4 
1 5
1 4
1 3
1 2
2 6
6 8
6 7
7 10
7 9
9 12
9 11
11 13
13 16
13 15
13 14
14 19
14 18
14 17
17 20
20 21
21 24
21 23
21 22

Graph 12806_sub
24 26
8 1 1 1 1 4 8 1 1 2 1 4 5 26 5 8 5 8 1 1 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
8 10
8 9
9 11
10 14
11 13
11 12
13 15
13 14
14 18
14 17
14 16
15 19
17 20
17 19
19 21
21 23
21 22
23 24

Graph 303_sub
24 23
4 1 1 1 4 4 4 2 7 2 2 1 4 4 1 4 1 4 1 4 4 4 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 9
9 11
9 10
10 12
12 15
12 14
12 13
15 18
15 17
15 16
17 21
17 20
17 19
19 24
19 23
19 22

Graph 304_sub
24 24
1 1 4 1 4 2 2 4 4 1 1 1 1 1 4 4 4 4 4 4 1 4 1 5 
1 5
1 4
1 3
1 2
2 7
2 6
4 11
4 10
4 9
6 8
10 14
10 13
10 12
11 14
12 17
12 16
12 15
13 20
13 19
13 18
14 22
14 21
21 24
21 23

Graph 305_sub
24 25
1 1 1 4 1 2 4 1 1 4 1 5 4 4 1 1 5 5 1 4 1 1 4 4 
1 4
1 3
1 2
2 6
2 5
3 9
5 8
5 7
8 10
8 9
9 11
11 14
11 13
11 12
12 16
12 15
15 18
15 17
17 19
18 22
19 21
19 20
21 23
21 22
22 24

Graph 306_sub
24 23
4 1 1 4 1 1 4 4 1 4 4 4 1 4 4 4 1 4 1 4 4 1 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 11
6 10
6 9
9 14
9 13
9 12
13 17
13 16
13 15
17 20
17 19
17 18
19 23
19 22
19 21
22 24

Graph 307_sub
24 25
1 1 1 5 1 4 1 5 1 4 4 4 4 2 3 5 2 1 4 1 1 1 4 5 
1 4
1 3
1 2
2 6
2 5
3 14
3 9
4 15
5 8
5 7
7 10
7 9
8 13
8 12
9 11
14 15
15 17
15 16
16 19
16 18
18 21
18 20
20 23
20 22
22 24

Graph 31777_sub
24 25
5 1 5 1 4 5 1 1 1 6 5 1 4 4 4 4 1 1 1 4 1 4 1 1 
1 3
1 2
2 5
2 4
4 7
4 6
6 9
6 8
7 17
7 11
8 11
8 10
9 16
9 15
9 12
10 12
12 14
12 13
17 19
17 18
18 21
18 20
21 23
21 22
23 24

Graph 9562_sub
24 25
4 1 5 1 7 4 1 6 5 4 1 1 1 4 1 4 1 4 4 5 2 2 5 2 
1 2
2 5
2 4
2 3
3 7
3 6
4 12
4 11
5 24
5 23
5 8
7 9
7 8
9 10
11 14
11 13
12 20
12 17
13 16
13 15
15 18
15 17
17 19
20 22
20 21

Graph 310_sub
24 24
1 1 1 4 5 1 1 4 1 2 4 4 1 1 2 4 4 4 3 2 2 1 1 5 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 10
7 9
9 13
9 12
9 11
10 19
13 15
13 14
14 18
14 17
14 16
15 19
19 21
19 20
20 22
22 24
22 23

Graph 311_sub
24 24
4 1 1 5 4 4 2 4 1 1 4 4 4 4 5 6 4 2 1 2 1 1 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 15
4 10
7 9
9 12
9 11
9 10
10 14
10 13
15 17
15 16
16 20
16 19
16 18
19 22
19 21
21 24
21 23

Graph 312_sub
24 24
1 1 1 6 4 1 1 4 1 5 4 2 2 4 5 2 2 5 4 1 4 1 1 2 
1 4
1 3
1 2
2 6
2 5
3 14
3 9
4 17
4 16
4 15
6 8
6 7
7 10
7 9
9 11
10 13
10 12
15 19
15 18
18 20
20 22
20 21
22 24
22 23

Graph 313_sub
24 24
4 1 4 1 1 4 1 4 4 1 4 4 4 1 5 5 6 4 2 1 2 1 1 1 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
5 14
7 11
7 10
7 9
10 14
10 13
10 12
14 15
15 16
16 18
16 17
17 21
17 20
17 19
20 23
20 22
22 24

Graph 314_sub
24 23
1 4 5 1 5 4 6 2 1 2 1 1 4 1 4 1 1 5 4 4 1 1 2 4 
1 4
1 3
1 2
3 5
5 7
5 6
7 10
7 9
7 8
9 12
9 11
11 14
11 13
14 16
14 15
16 18
16 17
17 19
18 21
18 20
21 23
21 22
22 24

Graph 315_sub
24 23
4 1 1 1 4 1 1 4 1 1 4 1 1 4 1 5 4 4 4 5 6 4 2 2 
1 2
2 4
2 3
3 6
3 5
6 8
6 7
7 10
7 9
9 12
9 11
12 14
12 13
13 16
13 15
15 19
15 18
15 17
16 20
20 22
20 21
21 24
21 23

Graph 316_sub
24 25
4 1 1 1 1 5 1 1 1 4 4 5 1 1 1 4 1 1 4 4 1 4 4 4 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
7 10
7 9
8 13
8 12
9 11
12 15
12 14
14 18
14 17
14 16
15 21
17 21
17 20
17 19
18 24
21 23
21 22

Graph 317_sub
24 24
4 1 5 4 4 1 2 1 4 1 4 4 5 4 1 1 4 4 5 2 1 1 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 11
6 10
6 9
8 15
10 14
10 13
10 12
13 16
13 15
15 18
15 17
16 20
16 19
19 22
19 21
21 24
21 23

Graph 8051_sub
24 23
4 1 1 4 4 4 5 4 1 1 4 1 4 4 4 4 1 4 4 4 1 4 1 2 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
7 10
7 9
9 13
9 12
9 11
10 19
10 18
10 17
12 16
12 15
12 14
17 22
17 21
17 20
21 24
21 23

Graph 319_sub
24 24
4 1 1 1 1 1 4 1 1 1 2 1 4 1 1 1 1 1 4 1 4 4 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
8 10
8 9
9 11
11 12
12 15
12 14
12 13
14 17
14 16
16 19
16 18
17 23
18 21
18 20
20 23
20 22
23 24

Graph 320_sub
24 24
1 1 1 1 1 2 1 1 1 1 1 2 1 4 1 1 4 4 4 2 4 2 1 4 
1 5
1 4
1 3
1 2
2 7
2 6
3 8
6 8
8 9
9 11
9 10
10 13
10 12
11 23
11 22
12 14
13 16
13 15
15 19
15 18
15 17
16 20
20 21
23 24

Graph 321_sub
24 25
2 1 1 1 1 4 1 2 1 4 4 4 2 1 4 1 2 1 1 1 1 2 1 4 
1 2
2 4
2 3
3 7
3 6
3 5
4 19
4 16
5 9
5 8
7 14
7 13
9 12
9 11
9 10
14 16
14 15
16 17
17 18
18 20
18 19
19 21
21 23
21 22
22 24

Graph 322_sub
24 23
4 1 1 1 4 4 1 4 4 4 1 4 1 4 1 4 4 4 4 4 4 1 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 23
4 22
4 21
7 11
7 10
7 9
11 14
11 13
11 12
13 17
13 16
13 15
15 20
15 19
15 18
22 24

Graph 323_sub
24 23
4 2 1 2 1 4 1 1 4 4 4 4 1 4 4 4 1 4 1 1 2 2 4 4 
1 2
2 3
3 5
3 4
5 8
5 7
5 6
7 11
7 10
7 9
8 14
8 13
8 12
13 17
13 16
13 15
17 20
17 19
17 18
19 22
19 21
20 24
21 23

Graph 324_sub
24 24
1 1 4 1 4 1 5 1 1 4 5 2 4 1 5 1 1 4 1 4 1 4 4 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
7 10
7 9
8 24
9 12
9 11
11 14
11 13
14 16
14 15
15 17
16 23
16 21
17 19
17 18
19 21
19 20
21 22

Graph 325_sub
24 24
1 1 4 4 4 1 4 1 1 4 4 2 2 1 1 4 4 1 2 4 1 4 4 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 11
6 10
6 9
9 14
9 13
9 12
12 15
13 21
15 18
15 17
15 16
18 21
18 20
18 19
19 22
21 24
21 23

Graph 9523_sub
24 24
1 1 1 7 1 4 1 4 1 4 4 4 2 1 2 1 1 1 4 1 4 4 1 1 
1 4
1 3
1 2
2 6
2 5
3 12
3 9
4 15
4 14
4 13
5 8
5 7
7 10
7 9
9 11
13 16
16 18
16 17
17 20
17 19
20 23
20 22
20 21
23 24

Graph 327_sub
24 24
4 1 1 1 5 1 4 4 4 1 4 1 6 2 2 1 1 1 1 4 1 4 1 5 
1 2
2 4
2 3
3 6
3 5
4 12
5 8
5 7
6 10
6 9
10 12
10 11
12 13
13 16
13 15
13 14
16 18
16 17
17 20
17 19
19 22
19 21
21 24
21 23

Graph 328_sub
24 24
1 1 4 1 5 1 2 2 4 1 1 5 5 5 4 1 1 1 1 1 4 1 4 1 
1 4
1 3
1 2
2 6
2 5
4 11
5 8
5 7
6 10
6 9
10 12
10 11
11 13
13 15
13 14
14 16
16 18
16 17
17 20
17 19
19 22
19 21
22 24
22 23

Graph 329_sub
24 23
1 4 1 1 4 1 4 1 4 1 4 4 4 4 4 4 2 18 2 2 2 1 1 4 
1 5
1 4
1 3
1 2
3 8
3 7
3 6
6 11
6 10
6 9
8 17
8 16
8 15
10 14
10 13
10 12
17 18
18 21
18 20
18 19
19 22
22 24
22 23

Graph 38937_sub
24 25
1 1 1 4 2 1 38 2 2 5 5 2 1 1 1 1 4 1 4 4 4 4 4 4 
1 4
1 3
1 2
2 6
2 5
3 8
5 7
7 12
7 11
7 10
7 9
7 8
9 13
12 16
13 15
13 14
14 17
14 16
15 24
15 23
15 22
16 18
18 21
18 20
18 19

Graph 331_sub
24 23
1 1 1 1 2 1 4 2 1 1 2 1 4 1 1 4 1 2 4 4 4 4 1 2 
1 4
1 3
1 2
2 6
2 5
5 7
6 9
6 8
8 10
10 13
10 12
10 11
11 14
14 17
14 16
14 15
15 20
15 19
15 18
17 24
17 23
17 22
18 21

Graph 332_sub
24 23
4 1 1 1 1 4 4 1 6 1 2 2 2 4 1 1 1 1 1 1 4 1 11 2 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
8 10
8 9
9 13
