Graph 1_sub
4 1 1 1 1 1 4 1 1 1 2 1 1 1 1 4 4 4 4 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
8 10
8 9
9 12
9 11
10 15
12 14
12 13
13 17
13 16
13 15
14 20
15 19
15 18

Graph 106_sub
20 19
4 1 4 1 1 4 4 1 2 2 1 1 4 4 4 1 2 2 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
8 10
8 9
9 11
11 14
11 13
11 12
12 17
12 16
12 15
16 20
16 19
16 18

Graph 34441_sub
20 20
5 6 1 1 2 1 2 1 1 1 4 4 1 1 1 4 4 4 4 4 
1 4
1 3
1 2
2 7
2 6
2 5
6 9
6 8
8 11
8 10
9 20
9 15
10 13
10 12
13 15
13 14
14 18
14 17
14 16
15 19

Graph 108_sub
20 20
4 1 4 1 4 1 1 4 1 4 5 1 1 1 5 4 1 2 1 1 
1 2
2 5
2 4
2 3
4 7
4 6
6 9
6 8
7 12
9 11
9 10
11 12
12 13
13 15
13 14
14 17
14 16
17 19
17 18
18 20

Graph 109_sub
20 20
4 1 5 4 4 1 1 4 4 4 1 1 1 4 1 4 1 1 4 5 
1 2
2 5
2 4
2 3
3 7
3 6
6 10
6 9
6 8
7 12
7 11
11 14
11 13
12 17
13 16
13 15
15 18
15 17
17 19
18 20

Graph 110_sub
20 21
4 1 1 1 1 1 1 4 1 4 4 4 1 6 2 5 4 1 5 4 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
6 14
6 13
6 12
7 10
7 9
9 11
13 16
13 15
14 18
16 18
16 17
18 19
19 20

Graph 111_sub
20 19
1 1 4 1 4 1 1 1 1 2 4 4 6 1 1 1 1 4 2 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
7 10
7 9
9 13
9 12
9 11
13 14
14 16
14 15
15 18
15 17
17 20
17 19

Graph 112_sub
20 19
4 5 1 1 5 6 4 1 1 1 1 4 4 4 4 1 4 1 4 4 
1 2
2 4
2 3
3 6
3 5
5 7
6 8
8 11
8 10
8 9
9 14
9 13
9 12
10 17
10 16
10 15
16 20
16 19
16 18

Graph 113_sub
20 19
1 2 4 1 4 4 4 2 1 4 2 4 1 4 2 1 4 4 4 2 
1 5
1 4
1 3
1 2
2 6
4 9
4 8
4 7
8 10
9 13
9 12
9 11
11 14
13 17
13 16
13 15
15 18
16 20
16 19

Graph 114_sub
20 19
4 1 2 1 1 4 2 2 4 2 4 1 4 2 4 1 4 1 2 4 
1 2
2 5
2 4
2 3
3 6
4 8
4 7
5 12
5 11
5 10
7 9
10 13
12 16
12 15
12 14
14 17
16 20
16 19
16 18

Graph 115_sub
20 20
4 1 1 1 4 1 4 1 4 1 4 5 6 4 2 2 1 1 1 4 
1 2
2 4
2 3
3 6
3 5
4 12
4 10
6 8
6 7
8 10
8 9
10 11
12 14
12 13
13 17
13 16
13 15
17 19
17 18
18 20

Graph 20707_sub
20 20
1 5 4 4 5 1 1 5 2 1 1 5 4 4 1 1 5 2 1 4 
1 5
1 4
1 3
1 2
2 7
2 6
6 9
6 8
8 11
8 10
10 14
10 13
10 12
11 17
12 16
12 15
15 18
15 17
17 19
19 20

Graph 117_sub
20 20
4 1 1 1 1 5 4 1 1 4 8 1 4 7 2 2 2 1 4 1 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
6 13
6 12
8 10
8 9
9 11
12 15
12 14
14 18
14 17
14 16
17 19
18 20

Graph 20970_sub
20 20
4 5 1 1 4 1 4 1 1 4 1 1 4 4 1 4 4 2 1 5 
1 2
2 4
2 3
3 7
3 6
3 5
4 19
4 18
6 9
6 8
8 11
8 10
9 17
9 15
11 13
11 12
12 15
12 14
15 16
19 20

Graph 119_sub
20 20
4 1 1 1 4 1 1 4 4 1 4 6 6 1 1 1 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
4 12
4 10
6 8
6 7
7 10
7 9
10 11
12 13
13 14
14 16
14 15
15 18
15 17
17 20
17 19

Graph 120_sub
20 19
4 2 6 1 2 2 6 4 1 2 2 2 4 6 4 4 2 2 2 4 
1 2
2 3
3 6
3 5
3 4
4 9
4 8
4 7
7 12
7 11
7 10
9 16
9 15
9 14
10 13
14 19
14 18
14 17
19 20

Graph 121_sub
20 21
1 4 1 1 1 4 1 4 4 1 1 1 4 4 1 1 6 1 1 4 
1 4
1 3
1 2
3 6
3 5
4 16
4 10
5 8
5 7
7 10
7 9
10 11
11 13
11 12
12 15
12 14
15 17
15 16
16 18
18 20
18 19

Graph 122_sub
20 19
1 4 1 4 2 4 4 4 1 1 2 1 1 4 4 4 1 4 1 4 
1 5
1 4
1 3
1 2
3 8
3 7
3 6
5 9
9 11
9 10
10 14
10 13
10 12
12 17
12 16
12 15
17 20
17 19
17 18

Graph 123_sub
20 20
4 1 1 1 1 4 1 4 1 4 1 1 11 4 6 4 4 2 1 2 
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
7 10
7 9
9 11
11 14
11 13
11 12
12 17
12 16
12 15
15 20
15 19
15 18

Graph 124_sub
20 19
1 4 4 4 1 1 4 4 1 4 4 4 1 4 4 1 4 4 1 4 
1 5
1 4
1 3
1 2
5 8
5 7
5 6
6 11
6 10
6 9
9 14
9 13
9 12
13 17
13 16
13 15
16 20
16 19
16 18

Graph 125_sub
20 19
4 1 1 4 1 4 1 4 4 4 6 2 2 2 4 4 2 4 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
5 18
5 17
5 16
7 11
7 10
7 9
11 14
11 13
11 12
12 15
17 19
19 20

Graph 126_sub
20 19
4 1 4 6 1 2 2 2 4 4 1 4 1 4 4 2 1 4 1 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
5 12
5 11
5 10
7 9
11 15
11 14
11 13
13 18
13 17
13 16
16 19
19 20

Graph 127_sub
20 19
4 1 1 6 4 1 4 4 4 1 4 1 4 4 2 4 4 4 2 2 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 20
4 19
6 11
6 10
6 9
10 14
10 13
10 12
12 17
12 16
12 15
15 18

Graph 128_sub
20 19
2 1 4 1 2 4 5 4 1 1 1 4 4 5 4 4 1 1 4 1 
1 3
1 2
2 5
2 4
4 8
4 7
4 6
7 10
7 9
9 13
9 12
9 11
11 16
11 15
11 14
14 18
14 17
17 20
17 19

Graph 129_sub
20 21
4 1 1 4 4 5 2 1 1 1 1 1 1 2 4 1 4 1 4 4 
1 2
2 5
2 4
2 3
3 7
3 6
6 9
6 8
8 11
8 10
9 12
10 13
10 12
11 20
11 18
12 14
13 16
13 15
16 18
16 17
18 19

Graph 15840_sub
20 20
4 1 1 4 5 4 5 4 1 1 4 4 1 4 4 2 4 1 6 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
5 18
5 13
7 10
7 9
9 13
9 12
9 11
10 17
10 16
13 15
13 14
18 20
18 19

Graph 131_sub
20 20
1 1 1 4 1 4 4 1 1 1 4 4 5 4 1 1 2 1 1 1 
1 4
1 3
1 2
2 6
2 5
3 9
5 8
5 7
8 10
8 9
9 11
10 14
10 13
10 12
13 16
13 15
15 18
15 17
18 20
18 19

Graph 132_sub
20 20
4 1 1 1 4 1 1 5 4 1 4 2 5 1 1 4 4 4 4 4 
1 2
2 4
2 3
3 6
3 5
4 13
4 10
6 8
6 7
7 10
7 9
8 12
10 11
13 15
13 14
14 18
14 17
14 16
15 20
15 19

Graph 11338_sub
20 19
1 4 1 1 1 4 1 1 4 1 5 1 4 1 2 1 4 4 1 4 
1 4
1 3
1 2
3 6
3 5
5 8
5 7
7 10
7 9
10 11
11 13
11 12
12 15
12 14
14 18
14 17
14 16
16 20
16 19

Graph 134_sub
20 19
1 8 8 1 8 2 4 2 1 2 4 4 1 1 4 2 8 8 8 1 
1 5
1 4
1 3
1 2
4 8
4 7
4 6
6 9
9 12
9 11
9 10
10 13
13 16
13 15
13 14
14 19
14 18
14 17
16 20

Graph 135_sub
20 20
1 1 4 1 1 4 2 1 4 1 2 4 4 1 1 4 2 2 4 1 
1 4
1 3
1 2
2 6
2 5
4 14
4 10
5 8
5 7
7 9
8 11
8 10
10 12
11 13
14 17
14 16
14 15
15 20
15 19
15 18

Graph 136_sub
20 19
4 1 2 1 1 4 1 2 4 2 2 4 1 1 1 1 1 1 2 4 
1 2
2 5
2 4
2 3
3 6
4 9
4 8
4 7
7 12
7 11
7 10
10 13
13 15
13 14
14 17
14 16
16 19
16 18
18 20

Graph 34552_sub
20 19
4 1 1 4 4 4 4 1 4 1 4 4 4 1 4 4 1 4 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
8 11
8 10
8 9
10 14
10 13
10 12
14 17
14 16
14 15
17 20
17 19
17 18

Graph 19565_sub
20 21
2 5 2 1 1 1 1 4 1 5 1 1 1 2 1 4 4 4 1 4 
1 2
2 4
2 3
4 6
4 5
5 8
5 7
6 12
7 10
7 9
9 12
9 11
10 19
10 15
11 14
11 13
12 18
13 16
13 15
15 17
19 20

Graph 139_sub
20 21
1 4 4 1 5 5 4 4 16 1 1 2 2 2 2 1 1 2 4 4 
1 5
1 4
1 3
1 2
4 8
4 7
4 6
5 17
5 9
6 11
6 10
6 9
9 15
9 14
9 13
9 12
12 16
16 18
16 17
17 20
17 19

Graph 140_sub
20 19
4 1 1 1 1 4 4 4 1 1 1 4 1 1 4 1 4 4 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
4 10
4 9
9 12
9 11
11 14
11 13
13 17
13 16
13 15
16 20
16 19
16 18

Graph 141_sub
20 20
4 1 1 1 1 1 1 1 1 4 4 4 1 4 4 4 4 4 4 2 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
5 13
6 11
6 10
6 9
7 19
7 18
7 17
8 20
9 14
9 13
9 12
13 16
13 15

Graph 142_sub
20 20
4 2 2 1 1 1 4 1 1 4 1 4 1 4 1 4 1 1 1 1 
1 2
2 3
3 4
4 7
4 6
4 5
5 9
5 8
8 11
8 10
9 17
9 15
11 13
11 12
13 15
13 14
15 16
17 20
17 19
17 18

Graph 143_sub
20 20
1 4 1 4 4 1 1 1 1 1 1 4 1 4 1 1 4 1 1 4 
1 5
1 4
1 3
1 2
3 8
3 7
3 6
6 10
6 9
9 12
9 11
10 15
11 14
11 13
13 16
13 15
15 17
16 20
16 19
16 18

Graph 144_sub
20 19
4 1 1 1 1 1 4 1 1 1 1 2 1 4 4 4 1 1 1 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
8 10
8 9
9 12
9 11
11 15
11 14
11 13
13 18
13 17
13 16
17 20
17 19

Graph 145_sub
20 19
1 4 1 1 1 1 1 1 1 1 1 4 4 4 4 1 4 1 4 4 
1 4
1 3
1 2
3 6
3 5
5 8
5 7
7 11
7 10
7 9
9 14
9 13
9 12
10 17
10 16
10 15
16 20
16 19
16 18

Graph 146_sub
20 19
4 1 4 1 4 2 2 1 1 1 1 4 4 4 4 4 4 1 1 1 
1 2
2 5
2 4
2 3
4 7
4 6
7 8
8 11
8 10
8 9
9 14
9 13
9 12
10 17
10 16
10 15
11 19
11 18
18 20

Graph 147_sub
20 20
1 4 1 1 4 4 1 2 1 1 4 1 1 1 1 4 4 4 2 1 
1 5
1 4
1 3
1 2
3 8
3 7
3 6
7 10
7 9
9 12
9 11
10 15
12 14
12 13
13 16
13 15
14 20
14 19
14 18
15 17

Graph 148_sub
20 20
4 1 4 1 1 1 4 4 4 4 1 1 1 1 1 4 4 1 4 8 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
5 12
6 11
6 10
6 9
11 14
11 13
11 12
12 16
12 15
15 19
15 18
15 17
18 20

Graph 149_sub
20 19
4 1 4 2 4 1 2 1 1 1 1 4 1 4 4 1 4 1 4 4 
1 2
2 5
2 4
2 3
4 6
6 8
6 7
8 11
8 10
8 9
9 14
9 13
9 12
13 17
13 16
13 15
16 20
16 19
16 18

Graph 10105_sub
20 20
4 1 4 1 5 4 1 4 4 4 1 1 4 4 4 4 1 6 6 6 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
5 17
5 12
7 11
7 10
7 9
11 14
11 13
11 12
12 16
12 15
17 19
17 18
19 20

Graph 151_sub
20 19
2 1 1 5 5 1 4 1 4 1 2 4 1 5 4 2 1 1 2 1 
1 2
2 4
2 3
3 7
3 6
3 5
5 9
5 8
8 11
8 10
10 14
10 13
10 12
13 17
13 16
13 15
16 18
18 20
18 19

Graph 152_sub
20 21
4 1 4 5 4 1 1 1 5 1 5 5 5 1 4 1 1 4 2 4 
1 2
2 5
2 4
2 3
4 7
4 6
6 9
6 8
8 11
8 10
9 14
10 13
10 12
11 16
12 14
13 17
13 16
14 15
16 18
17 20
17 19

Graph 16266_sub
20 20
1 1 1 1 4 1 1 4 1 11 4 4 6 1 2 2 1 4 1 4 
1 4
1 3
1 2
2 6
2 5
3 12
3 9
4 14
4 13
6 8
6 7
7 10
7 9
9 11
13 17
13 16
13 15
17 20
17 19
17 18

Graph 154_sub
20 20
4 1 4 1 4 4 1 4 5 1 1 5 5 4 4 1 5 4 4 1 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
7 10
7 9
9 11
10 20
10 16
11 13
11 12
12 15
12 14
13 16
16 17
17 19
17 18

Graph 155_sub
20 19
4 5 4 1 5 5 1 5 1 4 4 1 1 1 1 1 4 8 1 8 
1 2
2 4
2 3
4 6
4 5
5 7
7 9
7 8
8 11
8 10
9 13
9 12
12 15
12 14
14 17
14 16
16 19
16 18
19 20

Graph 156_sub
20 19
1 1 1 4 5 4 2 4 4 4 2 1 4 1 1 1 4 1 4 5 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
3 12
3 11
3 10
7 9
11 13
12 15
12 14
14 17
14 16
16 19
16 18
18 20

Graph 157_sub
20 20
4 1 4 1 4 1 5 5 4 4 4 1 1 5 5 1 4 5 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6
6 11
6 10
6 9
7 13
7 12
8 16
12 15
12 14
14 17
14 16
15 20
16 18
18 19

Graph 158_sub
20 19
1 1 4 4 2 1 1 1 1 2 4 5 2 1 4 4 1 4 4 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 11
6 10
6 9
9 13
9 12
12 15
12 14
14 18
14 17
14 16
17 20
17 19

Graph 159_sub
20 19
4 2 1 2 1 1 4 4 4 1 4 4 1 4 1 1 4 1 1 4 
1 2
2 3
3 5
3 4
5 8
5 7
5 6
6 11
6 10
6 9
10 14
10 13
10 12
13 16
13 15
15 18
15 17
18 20
18 19

Graph 160_sub
20 19
4 1 4 4 5 1 1 4 4 4 1 1 1 4 4 1 1 1 4 1 
1 2
2 5
2 4
2 3
5 7
5 6
6 10
6 9
6 8
7 12
7 11
11 14
11 13
13 16
13 15
16 18
16 17
17 19
18 20

Graph 161_sub
20 19
4 1 5 4 4 1 1 1 1 1 4 4 1 1 1 1 1 1 1 1 
1 2
2 5
2 4
2 3
3 7
3 6
6 9
6 8
8 11
8 10
10 13
10 12
13 15
13 14
14 17
14 16
16 19
16 18
18 20

Graph 162_sub
20 20
4 1 2 4 4 1 1 1 2 1 4 1 1 1 1 1 4 1 1 1 
1 2
2 5
2 4
2 3
3 6
6 8
6 7
7 10
7 9
8 15
10 12
10 11
12 14
12 13
13 16
13 15
15 17
16 19
16 18
18 20

Graph 163_sub
20 20
4 5 4 1 1 1 2 1 4 1 4 4 1 14 14 1 1 1 4 1 
1 2
2 4
2 3
4 6
4 5
5 8
5 7
6 13
7 9
8 11
8 10
10 13
10 12
13 14
14 15
15 16
16 18
16 17
17 20
17 19

Graph 15579_sub
20 22
5 1 1 29 4 5 1 5 1 4 5 5 4 1 6 1 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
3 14
3 7
4 16
4 15
6 7
7 8
8 10
8 9
9 12
9 11
11 13
12 14
14 15
16 18
16 17
17 20
17 19

Graph 12267_sub
20 20
4 1 1 1 1 1 1 4 1 2 1 2 1 1 1 4 1 1 2 1 
1 2
2 4
2 3
3 6
3 5
4 11
5 8
5 7
7 10
7 9
9 12
9 11
11 13
13 16
13 15
13 14
14 18
14 17
17 20
17 19

Graph 33718_sub
20 19
1 7 5 4 1 2 2 2 1 4 4 1 4 4 4 1 4 1 4 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
6 9
8 16
9 12
9 11
9 10
12 15
12 14
12 13
16 19
16 18
16 17
18 20

Graph 167_sub
20 19
1 1 2 5 1 1 4 1 4 4 1 4 1 5 2 4 5 4 4 5 
1 4
1 3
1 2
2 7
2 6
2 5
5 10
5 9
5 8
8 13
8 12
8 11
11 15
11 14
13 20
14 17
14 16
17 19
17 18

Graph 168_sub
20 20
5 1 5 1 1 2 1 1 4 1 2 4 1 4 2 2 4 4 1 1 
1 4
1 3
1 2
2 6
2 5
3 18
3 10
4 20
4 19
5 8
5 7
7 10
7 9
8 14
8 13
8 12
10 11
13 16
13 15
15 17

Graph 169_sub
20 20
1 2 1 1 1 1 5 4 2 2 4 5 4 5 4 1 2 1 2 5 
1 4
1 3
1 2
2 5
3 11
3 6
4 13
4 12
5 7
5 6
6 8
7 10
7 9
12 14
14 16
14 15
16 18
16 17
18 20
18 19

Graph 170_sub
20 19
4 1 1 1 1 1 5 4 3 1 2 2 5 1 1 1 1 4 4 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
9 13
9 12
9 11
11 14
14 16
14 15
15 18
15 17
17 20
17 19

Graph 19854_sub
20 20
5 1 1 1 1 6 1 1 1 4 1 4 4 4 4 4 4 1 1 4 
1 3
1 2
2 5
2 4
3 11
4 7
4 6
6 8
7 18
7 17
8 11
8 10
8 9
9 14
9 13
9 12
11 16
11 15
18 20
18 19

Graph 6043_sub
20 20
4 2 1 1 1 8 1 1 4 8 1 4 1 1 4 1 1 1 1 4 
1 2
2 3
3 5
3 4
4 7
4 6
5 13
5 11
7 9
7 8
8 11
8 10
11 12
13 15
13 14
14 17
14 16
16 19
16 18
18 20

Graph 173_sub
20 20
1 1 1 1 4 1 4 1 2 5 1 4 4 4 1 4 1 2 4 1 
1 4
1 3
1 2
2 6
2 5
3 16
3 15
4 10
6 8
6 7
8 10
8 9
10 11
11 14
11 13
11 12
15 18
15 17
17 20
17 19

Graph 174_sub
20 19
1 4 4 1 1 4 4 1 4 5 4 1 1 1 4 4 6 1 4 6 
1 5
1 4
1 3
1 2
4 8
4 7
4 6
8 11
8 10
8 9
10 13
10 12
12 16
12 15
12 14
14 19
14 18
14 17
17 20

Graph 175_sub
20 20
1 4 4 5 4 1 1 1 6 1 4 4 6 1 1 5 1 4 1 4 
1 5
1 4
1 3
1 2
4 7
4 6
6 9
6 8
7 10
8 11
8 10
9 13
10 12
13 14
14 16
14 15
15 18
15 17
17 20
17 19

Graph 176_sub
20 20
1 2 4 5 4 4 1 1 4 1 5 5 4 5 1 4 4 2 4 1 
1 5
1 4
1 3
1 2
2 6
4 8
4 7
7 11
7 10
7 9
8 12
10 14
10 13
10 12
12 15
14 20
15 18
15 17
15 16
18 19

Graph 177_sub
20 19
4 1 4 4 1 1 1 1 4 1 4 1 4 1 1 1 1 1 1 1 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
6 11
6 10
6 9
10 13
10 12
12 15
12 14
14 18
14 17
14 16
16 20
16 19

Graph 178_sub
20 19
4 1 1 4 4 2 4 1 1 4 5 1 1 1 1 4 1 4 1 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 9
9 12
9 11
9 10
11 14
11 13
13 17
13 16
13 15
15 20
15 19
15 18

Graph 179_sub
20 19
1 2 1 4 1 4 4 4 1 1 4 2 4 1 4 1 4 2 4 1 
1 5
1 4
1 3
1 2
2 6
3 9
3 8
3 7
9 12
9 11
9 10
10 15
10 14
10 13
14 18
14 17
14 16
16 20
16 19

Graph 180_sub
20 19
2 1 1 1 1 1 4 1 5 1 1 1 1 1 4 4 1 4 4 5 
1 3
1 2
2 5
2 4
4 7
4 6
6 9
6 8
8 11
8 10
10 14
10 13
10 12
12 17
12 16
12 15
17 20
17 19
17 18

Graph 181_sub
20 19
4 1 1 1 4 1 1 1 1 1 2 2 1 1 1 4 4 1 4 4 
1 2
2 4
2 3
3 6
3 5
6 8
6 7
7 10
7 9
9 12
9 11
11 13
13 16
13 15
13 14
14 19
14 18
14 17
18 20

Graph 182_sub
20 20
1 1 1 4 4 1 4 1 5 1 1 6 5 6 1 2 1 1 1 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
8 10
8 9
9 11
11 13
11 12
12 14
13 17
13 15
14 15
15 16
17 19
17 18
18 20

Graph 183_sub
20 20
1 6 5 2 6 1 5 1 1 4 4 4 4 1 4 4 4 1 1 4 
1 4
1 3
1 2
2 5
3 18
3 6
5 6
6 7
7 8
8 11
8 10
8 9
9 14
9 13
9 12
14 17
14 16
14 15
18 20
18 19

Graph 184_sub
20 20
1 1 5 4 4 1 4 4 4 4 1 4 4 4 1 1 2 6 6 5 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
3 16
3 15
6 11
6 10
6 9
11 14
11 13
11 12
15 18
15 17
16 20
16 19
18 19

Graph 185_sub
20 20
4 1 1 1 5 1 1 5 6 1 1 2 6 1 1 4 1 4 1 8 
1 2
2 4
2 3
3 6
3 5
5 7
7 9
7 8
8 11
8 10
9 13
10 13
10 12
11 15
11 14
14 17
14 16
17 19
17 18
19 20

Graph 186_sub
20 20
1 5 4 1 4 1 1 2 6 6 5 1 1 4 4 1 4 4 4 4 
1 5
1 4
1 3
1 2
2 7
2 6
6 9
6 8
7 11
7 10
9 10
11 12
12 15
12 14
12 13
13 18
13 17
13 16
16 20
16 19

Graph 18974_sub
20 21
1 1 1 1 4 5 1 4 1 2 2 1 4 1 1 2 2 1 4 4 
1 5
1 4
1 3
1 2
2 6
3 9
3 8
3 7
4 12
7 11
7 10
9 14
10 12
12 14
12 13
14 15
15 17
15 16
16 18
18 20
18 19

Graph 12779_sub
20 20
1 5 5 1 5 1 6 1 1 1 4 1 1 1 4 1 4 1 8 1 
1 4
1 3
1 2
2 5
3 6
5 6
6 7
7 8
8 10
8 9
9 12
9 11
12 14
12 13
13 16
13 15
16 18
16 17
18 20
18 19

Graph 189_sub
20 20
4 1 1 4 6 4 4 4 2 2 1 5 1 1 5 2 1 2 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
5 11
5 10
5 9
11 13
11 12
12 14
13 17
14 16
14 15
15 17
16 20
17 18
18 19

Graph 190_sub
20 20
1 4 1 1 1 4 1 4 1 1 4 4 6 4 2 2 1 1 5 4 
1 4
1 3
1 2
3 6
3 5
4 9
5 8
5 7
7 10
7 9
9 11
10 14
10 13
10 12
13 17
13 16
13 15
17 19
17 18
18 20

Graph 191_sub
20 20
1 4 1 1 4 1 4 1 1 1 2 1 1 1 1 1 2 1 2 4 
1 4
1 3
1 2
3 6
3 5
6 8
6 7
8 10
8 9
9 12
9 11
10 15
12 14
12 13
13 16
13 15
15 17
16 19
16 18
18 20

Graph 192_sub
20 20
1 2 5 4 1 1 4 1 1 4 5 4 4 1 5 1 5 5 4 4 
1 4
1 3
1 2
3 6
3 5
5 9
5 8
5 7
6 14
8 12
8 11
8 10
11 14
11 13
14 15
15 16
16 18
16 17
17 20
17 19

Graph 193_sub
20 20
1 1 1 5 1 4 1 4 1 1 4 1 2 1 4 4 1 1 1 1 
1 4
1 3
1 2
2 6
2 5
3 9
5 8
5 7
7 10
7 9
9 11
10 13
10 12
12 15
12 14
14 17
14 16
17 19
17 18
18 20

Graph 194_sub
20 20
4 5 1 1 1 6 4 4 4 4 1 6 1 4 4 4 4 1 4 4 
1 2
2 4
2 3
3 7
3 6
3 5
4 19
4 18
4 12
5 10
5 9
5 8
6 11
11 14
11 13
11 12
13 17
13 16
13 15
18 20

Graph 195_sub
20 19
1 1 4 1 4 1 1 1 4 1 4 1 4 1 4 4 1 1 4 5 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
7 10
7 9
8 13
8 12
10 11
12 15
12 14
14 17
14 16
17 19
17 18
18 20

Graph 196_sub
20 19
1 1 2 2 4 1 1 4 5 2 4 5 4 1 2 1 4 1 1 4 
1 4
1 3
1 2
2 6
2 5
6 8
6 7
7 10
7 9
9 12
9 11
12 14
12 13
14 16
14 15
16 18
16 17
18 20
18 19

Graph 197_sub
20 19
4 1 4 4 1 4 1 1 5 2 1 5 2 1 1 1 4 4 4 4 
1 2
2 5
2 4
2 3
5 8
5 7
5 6
7 10
7 9
9 12
9 11
11 14
11 13
14 17
14 16
14 15
15 20
15 19
15 18

Graph 198_sub
20 19
4 2 1 2 1 4 1 4 1 4 4 5 2 4 5 4 1 2 1 4 
1 2
2 3
3 5
3 4
5 8
5 7
5 6
7 11
7 10
7 9
9 13
9 12
12 15
12 14
15 17
15 16
17 19
17 18
19 20

Graph 199_sub
20 20
4 1 1 1 1 1 1 1 1 4 1 4 1 5 6 2 2 2 4 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7
7 10
7 9
8 13
9 12
9 11
11 14
11 13
13 15
14 20
15 18
15 17
15 16
18 19

Graph 200_sub
20 19
1 4 5 1 1 2 2 4 4 1 4 4 4 6 4 4 2 2 2 4 
1 5
1 4
1 3
1 2
3 7
3 6
4 10
4 9
4 8
5 16
5 15
5 14
10 13
10 12
10 11
14 19
14 18
14 17
18 20

Graph 450_sub
20 20
1 4 1 1 1 1 4 1 1 4 5 1 1 1 4 4 4 4 4 4 
1 4
1 3
1 2
3 6
3 5
4 9
5 8
5 7
8 10
8 9
9 11
11 13
11 12
12 16
12 15
12 14
13 20
14 19
14 18
14 17

Graph 202_sub
20 20
1 8 1 1 1 4 4 1 1 4 4 5 1 4 5 5 1 5 8 1 
1 4
1 3
1 2
3 6
3 5
4 12
4 9
5 8
5 7
8 10
8 9
9 11
12 14
12 13
13 16
13 15
15 17
17 19
17 18
18 20

Graph 32121_sub
20 19
4 1 1 4 1 1 4 4 4 4 1 2 5 1 4 4 1 4 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 11
6 10
6 9
11 13
11 12
12 14
14 17
14 16
14 15
17 20
17 19
17 18

Graph 204_sub
20 20
1 1 4 1 1 8 4 1 4 1 2 4 1 1 4 1 1 1 1 2 
1 4
1 3
1 2
2 6
2 5
4 13
4 10
5 8
5 7
8 10
8 9
10 11
11 12
13 16
13 15
13 14
14 18
14 17
17 20
17 19

Graph 205_sub
20 19
4 1 1 1 4 1 4 4 1 4 4 4 4 1 1 4 4 4 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
6 11
6 10
6 9
9 14
9 13
9 12
14 17
14 16
14 15
15 20
15 19
15 18

Graph 206_sub
20 22
4 1 1 1 4 1 1 4 4 1 6 1 5 6 3 5 6 1 1 1 
1 2
2 4
2 3
3 6
3 5
4 13
4 10
6 8
6 7
7 10
7 9
10 11
11 12
12 14
12 13
13 15
14 15
15 17
15 16
16 19
16 18
18 20

Graph 37925_sub
20 21
4 1 1 1 2 1 1 1 1 1 1 4 1 4 5 1 4 1 6 6 
1 2
2 4
2 3
3 6
3 5
5 7
6 8
7 9
7 8
8 10
9 13
10 12
10 11
11 14
11 13
13 15
15 17
15 16
16 19
16 18
18 20

Graph 208_sub
20 20
6 1 6 1 1 5 1 1 4 1 2 4 4 4 2 5 1 4 4 4 
1 3
1 2
2 5
2 4
4 7
4 6
5 16
6 9
6 8
7 16
7 15
8 11
8 10
10 14
10 13
10 12
16 17
17 20
17 19
17 18

Graph 209_sub
20 21
1 4 5 1 3 2 2 5 2 1 4 1 1 4 4 1 2 1 4 1 
1 4
1 3
1 2
3 6
3 5
