Graph 1_sub
2 6
6 8
6 7

Graph 238_sub
8 7
1 4 1 1 1 4 4 1 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 239_sub
8 7
4 1 1 4 4 1 1 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 240_sub
8 7
4 1 1 18 4 4 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 241_sub
8 7
1 1 1 4 4 1 5 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 242_sub
8 7
1 1 1 4 2 1 1 4 
1 4
1 3
1 2
2 6
2 5
5 7
7 8

Graph 243_sub
8 7
11 1 6 11 11 2 2 2 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 244_sub
8 7
4 1 1 1 1 2 2 2 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 245_sub
8 7
1 5 6 6 4 5 4 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 246_sub
8 7
6 1 4 1 1 4 4 4 
1 3
1 2
2 6
2 5
2 4
4 8
4 7

Graph 247_sub
8 7
4 2 1 1 2 1 2 2 
1 2
2 3
3 6
3 5
3 4
4 8
4 7

Graph 248_sub
8 7
1 4 1 4 4 1 2 4 
1 5
1 4
1 3
1 2
3 7
3 6
6 8

Graph 249_sub
8 7
1 2 1 1 20 2 2 2 
1 4
1 3
1 2
2 5
5 8
5 7
5 6

Graph 250_sub
8 7
4 1 1 4 4 2 2 1 
1 2
2 5
2 4
2 3
3 7
3 6
7 8

Graph 251_sub
8 7
5 4 1 5 6 4 5 1 
1 3
1 2
3 5
3 4
4 7
4 6
7 8

Graph 252_sub
8 7
1 4 5 4 4 1 1 4 
1 5
1 4
1 3
1 2
3 7
3 6
6 8

Graph 253_sub
8 7
6 2 2 2 2 1 1 4 
1 5
1 4
1 3
1 2
3 6
6 8
6 7

Graph 254_sub
8 7
1 4 1 1 4 1 4 1 
1 4
1 3
1 2
3 6
3 5
6 8
6 7

Graph 255_sub
8 7
1 1 6 1 1 4 1 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 256_sub
8 7
4 1 1 1 1 7 4 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 257_sub
8 7
1 4 5 4 4 1 1 4 
1 5
1 4
1 3
1 2
3 7
3 6
6 8

Graph 258_sub
8 7
5 2 1 1 1 1 4 4 
1 3
1 2
3 5
3 4
4 7
4 6
6 8

Graph 259_sub
8 8
1 1 1 1 2 2 1 2 
1 4
1 3
1 2
2 6
2 5
4 7
5 7
7 8

Graph 260_sub
8 7
1 1 5 4 4 4 1 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 261_sub
8 7
4 2 6 2 2 1 1 4 
1 2
2 3
3 6
3 5
3 4
6 8
6 7

Graph 262_sub
8 7
4 1 5 1 4 1 1 4 
1 2
2 5
2 4
2 3
3 7
3 6
6 8

Graph 263_sub
8 7
4 1 1 1 6 1 2 5 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 264_sub
8 7
2 4 1 1 1 1 2 1 
1 3
1 2
3 5
3 4
4 7
4 6
6 8

Graph 265_sub
8 7
4 1 5 5 1 1 1 5 
1 2
2 4
2 3
3 5
5 7
5 6
6 8

Graph 266_sub
8 7
1 1 6 1 5 2 1 5 
1 4
1 3
1 2
2 6
2 5
5 7
7 8

Graph 267_sub
8 7
1 5 1 5 1 5 4 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 268_sub
8 7
1 4 4 4 5 1 1 4 
1 5
1 4
1 3
1 2
5 7
5 6
6 8

Graph 269_sub
8 7
1 4 4 1 4 1 1 1 
1 5
1 4
1 3
1 2
4 7
4 6
6 8

Graph 270_sub
8 7
1 1 1 1 4 4 4 4 
1 4
1 3
1 2
2 7
2 6
2 5
3 8

Graph 271_sub
8 7
1 1 1 4 4 1 1 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 272_sub
8 7
6 2 2 1 2 4 1 1 
1 5
1 4
1 3
1 2
3 6
4 8
4 7

Graph 273_sub
8 7
1 1 1 4 4 1 1 4 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 274_sub
8 7
1 1 4 1 1 4 4 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 275_sub
8 7
1 1 1 4 4 1 1 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 276_sub
8 7
4 2 6 2 1 2 1 1 
1 2
2 3
3 6
3 5
3 4
5 8
5 7

Graph 277_sub
8 7
4 1 1 1 4 1 1 4 
1 2
2 4
2 3
3 6
3 5
6 8
6 7

Graph 278_sub
8 7
4 1 1 1 1 4 5 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 279_sub
8 7
4 1 1 1 4 1 1 5 
1 2
2 4
2 3
3 6
3 5
6 8
6 7

Graph 280_sub
8 7
2 6 1 2 2 1 1 1 
1 2
2 5
2 4
2 3
3 7
3 6
6 8

Graph 281_sub
8 7
2 5 1 2 1 1 1 2 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 282_sub
8 7
1 1 1 4 4 1 1 14 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 283_sub
8 7
1 1 1 1 1 2 1 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 284_sub
8 7
4 1 4 4 1 1 4 4 
1 2
2 5
2 4
2 3
5 8
5 7
5 6

Graph 285_sub
8 7
1 2 4 1 1 1 1 1 
1 4
1 3
1 2
2 5
5 7
5 6
6 8

Graph 286_sub
8 7
1 1 1 1 1 4 1 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 287_sub
8 7
1 2 1 1 4 4 1 1 
1 4
1 3
1 2
2 5
3 7
3 6
7 8

Graph 288_sub
8 7
5 1 1 1 4 1 4 4 
1 4
1 3
1 2
2 7
2 6
2 5
6 8

Graph 289_sub
8 7
4 1 4 4 1 4 4 2 
1 2
2 5
2 4
2 3
5 8
5 7
5 6

Graph 290_sub
8 7
4 1 4 4 1 4 1 4 
1 2
2 5
2 4
2 3
5 8
5 7
5 6

Graph 291_sub
8 7
1 1 1 1 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 292_sub
8 7
4 1 1 4 4 4 21 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 293_sub
8 7
1 1 1 1 1 1 1 2 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 294_sub
8 7
1 1 4 1 1 1 2 2 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 295_sub
8 7
1 2 1 2 4 1 1 4 
1 4
1 3
1 2
2 5
3 7
3 6
6 8

Graph 296_sub
8 7
1 1 1 1 2 1 1 4 
1 4
1 3
1 2
2 6
2 5
5 7
7 8

Graph 297_sub
8 7
2 6 4 2 2 1 1 1 
1 3
1 2
2 6
2 5
2 4
6 8
6 7

Graph 298_sub
8 7
1 6 4 1 1 7 6 6 
1 5
1 4
1 3
1 2
2 6
6 8
6 7

Graph 299_sub
8 7
5 1 1 1 1 1 1 1 
1 3
1 2
2 5
2 4
4 7
4 6
6 8

Graph 300_sub
8 7
4 1 4 1 1 4 1 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 301_sub
8 7
1 1 1 2 4 4 4 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 302_sub
8 7
1 2 1 1 4 1 4 1 
1 4
1 3
1 2
2 5
3 7
3 6
6 8

Graph 303_sub
8 7
4 1 4 1 1 4 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 304_sub
8 7
4 1 4 4 1 5 1 5 
1 2
2 5
2 4
2 3
5 7
5 6
6 8

Graph 305_sub
8 7
4 1 1 4 1 4 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 306_sub
8 7
4 1 4 4 1 4 4 1 
1 2
2 5
2 4
2 3
5 8
5 7
5 6

Graph 307_sub
8 7
1 1 4 1 1 4 5 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 308_sub
8 8
5 5 1 5 5 1 1 4 
1 3
1 2
2 4
3 5
4 5
5 6
6 8
6 7

Graph 309_sub
8 7
5 6 1 4 2 1 2 1 
1 4
1 3
1 2
2 7
2 6
2 5
6 8

Graph 310_sub
8 7
5 4 1 1 1 1 4 1 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 311_sub
8 7
1 5 1 4 4 5 1 6 
1 5
1 4
1 3
1 2
2 7
2 6
6 8

Graph 312_sub
8 7
1 4 1 1 4 1 1 6 
1 4
1 3
1 2
3 6
3 5
6 8
6 7

Graph 313_sub
8 7
4 1 4 1 1 1 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 314_sub
8 8
2 1 1 1 1 1 4 4 
1 3
1 2
2 5
2 4
3 6
4 7
4 6
6 8

Graph 315_sub
8 7
4 1 1 1 1 4 4 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 316_sub
8 7
4 1 1 1 1 1 5 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 317_sub
8 7
5 1 1 2 1 4 4 1 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 318_sub
8 7
4 1 4 1 4 1 1 1 
1 2
2 5
2 4
2 3
4 7
4 6
6 8

Graph 319_sub
8 7
4 1 1 4 1 4 2 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 320_sub
8 7
4 1 4 1 4 1 1 1 
1 2
2 5
2 4
2 3
4 7
4 6
6 8

Graph 321_sub
8 7
4 1 4 1 4 1 1 1 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 322_sub
8 7
4 1 4 1 1 1 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 323_sub
8 7
4 1 4 1 4 1 4 1 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 324_sub
8 7
1 5 1 1 1 4 2 5 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 325_sub
8 7
1 4 1 4 1 1 1 4 
1 5
1 4
1 3
1 2
3 8
3 7
3 6

Graph 326_sub
8 7
2 4 5 1 1 1 2 1 
1 3
1 2
3 5
3 4
4 7
4 6
6 8

Graph 327_sub
8 7
1 1 4 1 4 1 5 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 328_sub
8 7
1 1 1 5 5 1 5 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 329_sub
8 7
4 1 4 1 1 1 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 330_sub
8 7
4 1 2 1 1 1 4 1 
1 2
2 5
2 4
2 3
3 6
6 8
6 7

Graph 331_sub
8 7
1 1 1 1 2 1 4 1 
1 4
1 3
1 2
2 6
2 5
5 7
6 8

Graph 332_sub
8 7
1 1 1 11 1 2 1 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 333_sub
8 7
2 5 1 2 1 1 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 334_sub
8 7
4 2 1 2 1 1 1 4 
1 2
2 3
3 5
3 4
5 7
5 6
6 8

Graph 335_sub
8 7
1 1 1 5 1 2 4 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 336_sub
8 7
1 4 5 1 4 1 1 4 
1 5
1 4
1 3
1 2
3 7
3 6
6 8

Graph 337_sub
8 8
4 1 5 4 1 7 5 5 
1 2
2 5
2 4
2 3
3 6
3 5
6 8
6 7

Graph 338_sub
8 7
1 4 4 1 4 1 1 4 
1 5
1 4
1 3
1 2
4 8
4 7
4 6

Graph 339_sub
8 7
2 5 2 1 2 1 1 1 
1 2
2 4
2 3
4 6
4 5
5 7
7 8

Graph 340_sub
8 7
4 1 6 4 1 7 6 6 
1 2
2 5
2 4
2 3
3 6
6 8
6 7

Graph 341_sub
8 7
4 1 2 1 4 7 2 2 
1 2
2 5
2 4
2 3
3 6
6 8
6 7

Graph 342_sub
8 7
2 7 1 2 2 2 1 4 
1 3
1 2
2 6
2 5
2 4
4 7
7 8

Graph 343_sub
8 7
2 1 4 1 1 4 4 4 
1 3
1 2
2 5
2 4
4 8
4 7
4 6

Graph 344_sub
8 7
1 1 7 1 1 4 4 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 345_sub
8 7
1 7 1 1 1 1 1 1 
1 4
1 3
1 2
2 7
2 6
2 5
5 8

Graph 346_sub
8 7
4 1 1 1 1 4 4 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 347_sub
8 8
6 1 1 5 2 4 1 2 
1 3
1 2
2 5
2 4
3 7
4 7
4 6
7 8

Graph 348_sub
8 7
6 1 6 6 1 4 4 1 
1 2
2 4
2 3
3 5
5 8
5 7
5 6

Graph 349_sub
8 7
1 4 4 1 2 1 1 1 
1 5
1 4
1 3
1 2
4 8
4 7
4 6

Graph 350_sub
8 7
1 1 1 4 4 4 4 1 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 351_sub
8 7
4 5 4 1 1 1 1 4 
1 2
2 4
2 3
4 6
4 5
5 8
5 7

Graph 352_sub
8 7
1 4 1 1 1 4 2 1 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 353_sub
8 7
2 1 1 4 4 1 4 4 
1 3
1 2
2 6
2 5
2 4
6 8
6 7

Graph 354_sub
8 7
4 1 1 1 1 1 6 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 355_sub
8 7
4 1 1 1 1 1 1 2 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 356_sub
8 7
1 4 1 1 1 4 4 1 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 357_sub
8 7
1 4 1 1 4 1 1 1 
1 4
1 3
1 2
3 6
3 5
6 8
6 7

Graph 358_sub
8 7
1 1 5 1 4 1 4 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 359_sub
7 6
4 2 6 2 2 2 4 
1 2
2 3
3 6
3 5
3 4
5 7

Graph 360_sub
8 7
4 1 5 5 4 1 1 4 
1 2
2 5
2 4
2 3
3 7
3 6
6 8

Graph 361_sub
8 7
1 4 1 1 1 2 1 2 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 362_sub
8 7
4 1 5 1 4 1 1 4 
1 2
2 5
2 4
2 3
3 7
3 6
6 8

Graph 363_sub
8 7
1 4 4 1 5 4 5 4 
1 5
1 4
1 3
1 2
4 8
4 7
4 6

Graph 364_sub
8 7
1 1 4 5 4 4 5 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 365_sub
8 7
5 4 1 4 1 5 1 1 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 366_sub
8 7
2 6 6 1 2 1 1 1 
1 2
2 4
2 3
3 6
3 5
6 8
6 7

Graph 367_sub
8 7
4 1 1 1 4 5 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 368_sub
8 7
4 1 1 1 1 4 1 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 369_sub
8 7
2 1 1 1 1 4 4 2 
1 3
1 2
2 6
2 5
2 4
4 8
4 7

Graph 370_sub
8 8
4 1 1 1 2 2 1 4 
1 2
2 4
2 3
3 6
3 5
4 7
6 7
7 8

Graph 371_sub
8 7
4 1 1 4 1 1 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 372_sub
8 7
2 1 1 1 2 4 4 4 
1 3
1 2
2 5
2 4
4 8
4 7
4 6

Graph 373_sub
8 7
1 4 1 4 4 5 1 1 
1 5
1 4
1 3
1 2
3 7
3 6
6 8

Graph 374_sub
8 7
1 4 1 1 1 1 1 5 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 375_sub
8 7
4 2 6 2 2 1 1 2 
1 2
2 3
3 6
3 5
3 4
6 8
6 7

Graph 376_sub
8 7
1 1 4 1 1 1 4 1 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 377_sub
8 7
4 1 4 1 4 2 1 6 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 378_sub
8 7
4 1 1 1 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 379_sub
8 7
1 1 1 5 1 1 5 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 380_sub
8 7
4 1 4 5 4 1 1 1 
1 2
2 5
2 4
2 3
4 7
4 6
6 8

Graph 381_sub
8 7
4 1 1 1 1 4 1 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 382_sub
8 7
1 4 4 1 1 4 4 4 
1 5
1 4
1 3
1 2
4 8
4 7
4 6

Graph 383_sub
8 7
4 1 1 4 4 4 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 384_sub
8 7
4 1 1 1 4 1 1 4 
1 2
2 4
2 3
3 6
3 5
6 8
6 7

Graph 385_sub
8 7
1 4 1 1 4 1 1 5 
1 4
1 3
1 2
3 6
3 5
6 8
6 7

Graph 386_sub
8 7
1 1 2 1 1 4 4 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 387_sub
8 7
4 1 1 1 1 1 1 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 388_sub
8 7
4 2 6 1 2 2 1 1 
1 2
2 3
3 6
3 5
3 4
4 8
4 7

Graph 389_sub
8 7
4 1 1 1 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 390_sub
8 7
1 1 1 1 11 1 2 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 391_sub
8 7
4 2 1 1 1 1 11 4 
1 2
2 3
3 5
3 4
4 7
4 6
6 8

Graph 392_sub
8 7
1 2 1 1 4 1 11 1 
1 4
1 3
1 2
2 5
3 7
3 6
6 8

Graph 393_sub
8 7
1 5 1 1 5 1 1 1 
1 4
1 3
1 2
2 5
5 6
6 8
6 7

Graph 394_sub
8 7
1 1 1 1 4 1 4 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 395_sub
8 7
4 1 1 1 1 5 1 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 396_sub
8 7
1 4 1 1 4 1 5 1 
1 4
1 3
1 2
3 6
3 5
6 8
6 7

Graph 397_sub
6 5
2 4 1 2 2 4 
1 3
1 2
3 5
3 4
4 6

Graph 398_sub
8 7
1 5 5 5 4 1 4 4 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 399_sub
8 7
4 1 4 4 5 7 1 5 
1 2
2 5
2 4
2 3
5 7
5 6
6 8

Graph 400_sub
8 7
4 1 1 2 2 1 1 1 
1 2
2 5
2 4
2 3
3 7
3 6
6 8

Graph 401_sub
8 7
4 1 1 4 1 4 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 402_sub
8 7
2 1 4 1 2 4 4 1 
1 3
1 2
2 5
2 4
4 8
4 7
4 6

Graph 403_sub
8 7
5 4 1 5 5 4 1 5 
1 3
1 2
3 5
3 4
4 7
4 6
7 8

Graph 404_sub
8 7
1 5 5 5 4 4 4 1 
1 4
1 3
1 2
2 5
3 7
3 6
4 8

Graph 405_sub
8 7
5 4 1 1 5 5 4 1 
1 4
1 3
1 2
3 6
3 5
5 7
6 8

Graph 406_sub
8 7
1 4 1 1 1 4 1 6 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 407_sub
8 7
1 1 1 1 6 4 1 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 408_sub
8 7
4 1 6 1 1 1 6 5 
1 2
2 5
2 4
2 3
3 6
6 8
6 7

Graph 409_sub
8 7
1 1 5 1 1 4 1 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 410_sub
8 7
1 4 1 1 2 1 4 4 
1 4
1 3
1 2
3 6
3 5
5 7
6 8

Graph 411_sub
8 7
1 4 1 1 1 4 1 4 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 412_sub
8 7
2 6 1 2 2 1 4 6 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 413_sub
8 7
6 2 1 2 2 4 4 6 
1 5
1 4
1 3
1 2
2 6
3 8
3 7

Graph 414_sub
8 7
1 1 2 1 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 415_sub
8 7
1 1 1 4 5 1 4 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 416_sub
8 7
4 1 1 1 1 2 4 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 417_sub
8 7
4 2 1 1 1 2 1 4 
1 2
2 3
3 5
3 4
4 7
4 6
6 8

Graph 418_sub
8 7
5 1 1 1 1 1 1 5 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 419_sub
8 7
4 1 4 4 5 1 1 4 
1 2
2 5
2 4
2 3
5 7
5 6
6 8

Graph 420_sub
8 7
1 1 4 1 4 1 5 1 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 421_sub
8 7
4 1 1 1 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 422_sub
8 7
4 1 1 1 4 1 4 1 
1 2
2 4
2 3
3 6
3 5
6 8
6 7

Graph 423_sub
8 7
4 1 4 4 5 7 1 5 
1 2
2 5
2 4
2 3
5 7
5 6
6 8

Graph 424_sub
8 7
7 2 2 2 6 1 1 5 
1 5
1 4
1 3
1 2
2 6
6 8
6 7

Graph 425_sub
8 7
4 1 4 1 4 1 1 1 
1 2
2 5
2 4
2 3
4 7
4 6
6 8

Graph 426_sub
8 7
1 1 4 4 6 4 2 2 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 427_sub
8 7
4 1 1 1 4 1 4 5 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 428_sub
8 7
4 1 1 1 4 1 1 1 
1 2
2 4
2 3
3 6
3 5
6 8
6 7

Graph 429_sub
8 7
1 4 4 4 1 1 6 6 
1 5
1 4
1 3
1 2
5 8
5 7
5 6

Graph 430_sub
8 7
4 1 1 1 1 2 2 1 
1 2
2 5
2 4
2 3
3 7
3 6
7 8

Graph 431_sub
8 7
5 1 1 1 1 1 1 1 
1 4
1 3
1 2
2 7
2 6
2 5
5 8

Graph 432_sub
8 7
1 1 2 2 1 4 1 1 
1 4
1 3
1 2
2 7
2 6
2 5
5 8

Graph 433_sub
8 7
1 1 1 1 1 1 1 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 434_sub
8 7
4 1 4 1 5 1 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 435_sub
8 7
4 1 1 1 1 4 1 4 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 436_sub
8 7
4 1 1 1 5 1 2 1 
1 2
2 5
2 4
2 3
3 7
3 6
6 8

Graph 437_sub
8 7
1 1 1 2 4 1 1 2 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 438_sub
8 7
1 1 2 1 1 4 1 2 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 439_sub
8 7
4 1 1 1 1 1 2 1 
1 2
2 4
2 3
3 6
3 5
5 8
5 7

Graph 440_sub
8 7
2 4 1 1 1 1 4 4 
1 3
1 2
3 5
3 4
4 7
4 6
6 8

Graph 441_sub
8 7
1 1 4 1 1 4 1 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 442_sub
8 7
4 1 4 1 5 4 4 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 443_sub
8 7
1 1 1 4 4 1 1 4 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 444_sub
8 7
1 1 4 4 4 1 1 4 
1 5
1 4
1 3
1 2
2 7
2 6
6 8

Graph 445_sub
8 7
1 5 5 1 4 1 2 5 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 446_sub
8 7
4 1 4 1 1 4 1 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 447_sub
8 7
2 4 1 1 1 4 1 1 
1 3
1 2
3 5
3 4
4 7
4 6
7 8

Graph 448_sub
8 7
4 1 1 4 4 1 1 1 
1 2
2 5
2 4
2 3
3 7
3 6
6 8

Graph 449_sub
8 7
2 6 2 1 2 4 1 1 
1 2
2 5
2 4
2 3
3 6
4 8
4 7

Graph 450_sub
8 7
1 1 4 1 1 1 1 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 451_sub
8 7
5 4 5 4 1 4 1 2 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 452_sub
8 7
1 1 1 1 4 2 1 4 
1 5
1 4
1 3
1 2
2 8
2 7
2 6

Graph 453_sub
8 7
1 4 4 5 1 1 1 4 
1 5
1 4
1 3
1 2
4 7
4 6
6 8

Graph 454_sub
8 7
2 1 4 4 1 4 2 1 
1 3
1 2
2 6
2 5
2 4
5 8
5 7

Graph 455_sub
8 7
4 1 1 1 4 1 4 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 456_sub
8 8
4 1 4 1 5 4 4 1 
1 2
2 5
2 4
2 3
4 7
4 6
4 5
5 8

Graph 457_sub
8 7
4 1 4 1 1 1 4 1 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 458_sub
8 7
1 1 4 1 1 4 6 1 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 459_sub
8 7
4 1 1 4 1 1 1 1 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 460_sub
8 7
4 1 1 1 4 1 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 461_sub
8 7
5 5 1 1 2 1 4 5 
1 3
1 2
2 4
4 6
4 5
5 7
6 8

Graph 462_sub
8 7
2 1 1 1 1 1 4 1 
1 3
1 2
2 5
2 4
4 7
4 6
6 8

Graph 463_sub
8 7
4 1 1 1 4 4 4 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 464_sub
8 7
1 4 1 1 1 5 4 1 
1 4
1 3
1 2
3 6
3 5
5 8
5 7

Graph 465_sub
8 7
4 1 4 1 2 4 4 1 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 466_sub
8 7
1 1 1 4 1 5 4 4 
1 4
1 3
1 2
2 6
2 5
5 8
5 7

Graph 467_sub
8 7
4 1 4 2 4 1 1 1 
1 2
2 5
2 4
2 3
4 6
6 8
6 7

Graph 468_sub
8 7
4 1 1 1 1 1 1 4 
1 2
2 5
2 4
2 3
3 8
3 7
3 6

Graph 469_sub
8 7
2 5 2 1 1 1 1 5 
1 2
2 4
2 3
4 6
4 5
5 8
5 7

Graph 470_sub
8 7
4 1 4 1 1 4 1 4 
1 2
2 5
2 4
2 3
4 8
4 7
4 6

Graph 471_sub
8 7
4 1 4 4 1 5 1 1 
1 2
2 5
2 4
2 3
5 7
5 6
6 8

Graph 472_sub
8 7
4 1 2 4 4 1 1 1 
1 2
2 5
2 4
2 3
3 6
6 8
6 7

Graph 473_sub
8 7
1 1 1 4 4 1 1 4 
1 4
1 3
1 2
2 6
2 5
6 8
6 7

Graph 474_sub
8 7
1 1 1 1 1 2 1 2 
1 4
1 3
1 2
