Graph 1_sub
15 19
15 18

Graph 77_sub
24 25
17 14 22 22 10 13 9 12 11 11 13 3 11 14 15 11 18 9 24 5 9 18 8 19 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
4 23
4 22
4 21
4 20
4 19
4 18
4 17
4 16
4 15
4 14
4 13
4 12
4 11
4 10
9 10
10 24
10 15

Graph 78_sub
24 32
18 19 14 13 12 21 16 13 9 8 19 13 19 15 16 17 17 18 13 7 12 14 17 16 
1 3
1 2
2 6
2 5
2 4
2 3
4 7
4 6
7 15
7 12
7 11
7 10
7 9
7 8
8 14
8 13
9 15
9 10
9 11
10 16
10 11
12 20
12 19
12 18
12 16
13 14
16 17
18 21
18 19
21 22
22 24
22 23

Graph 79_sub
24 26
15 11 16 13 18 17 13 16 11 11 13 9 17 7 11 11 18 11 17 11 8 12 13 25 
1 3
1 2
2 5
3 4
4 7
4 6
4 5
5 9
5 8
8 9
9 12
9 11
9 10
10 15
10 14
10 13
13 16
16 18
16 17
17 19
17 18
18 24
18 23
18 22
18 21
18 20

Graph 80_sub
24 25
18 14 15 16 21 23 14 8 6 9 13 8 10 6 16 8 9 11 24 13 20 13 11 18 
1 2
2 7
2 6
2 5
2 4
2 3
3 13
3 12
3 11
3 10
3 9
3 8
8 16
8 15
8 14
12 17
12 14
14 18
14 17
17 24
17 23
17 22
17 21
17 20
17 19

Graph 81_sub
24 29
7 10 18 13 10 19 17 11 20 24 24 8 18 16 11 10 14 17 14 27 23 19 16 8 
1 2
2 3
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 15
4 6
5 16
5 8
6 23
6 22
6 21
6 20
6 19
6 18
6 17
6 15
9 19
17 23
20 24

Graph 82_sub
24 33
18 14 3 17 11 15 9 23 15 12 11 20 17 9 21 12 13 19 11 14 6 17 18 18 
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
5 21
5 19
6 24
6 16
6 20
6 19
6 21
7 21
12 21
15 21
19 21
21 23
21 22

Graph 83_sub
24 27
14 28 12 15 14 13 14 24 13 14 7 20 16 24 16 10 23 13 19 11 18 11 19 13 
1 2
2 19
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 22
3 21
3 20
3 19
3 18
3 10
10 19
20 21
22 24
22 23

Graph 48_sub
24 30
21 19 22 17 15 13 9 7 25 13 17 16 16 22 12 12 12 23 15 12 18 20 16 20 
0 10
1 2
2 4
2 3
4 6
4 5
5 10
5 9
5 8
5 7
6 7
7 13
7 12
7 11
7 10
7 9
7 8
10 15
10 14
14 17
14 16
16 22
16 21
16 20
16 19
16 18
18 24
18 23
18 22
18 19

Graph 84_sub
24 40
20 14 9 13 11 21 13 19 14 18 15 10 8 15 4 16 17 13 14 5 22 20 15 8 
1 5
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 5
3 6
4 10
4 7
5 8
5 9
6 12
6 11
7 10
8 21
8 20
8 19
8 18
8 17
8 16
8 15
8 9
9 22
11 12
12 14
12 13
13 14
15 21
15 18
15 17
15 20
16 21
19 22
21 23
21 22
23 24

Graph 86_sub
24 31
12 16 17 19 13 9 15 16 10 21 7 13 14 14 16 18 21 21 22 12 5 23 20 21 
1 3
1 2
2 3
2 4
3 7
3 6
3 5
5 13
5 12
5 11
5 10
5 9
5 8
8 15
8 14
8 13
10 17
13 20
13 19
13 18
13 17
13 16
13 15
13 14
16 17
16 18
17 24
17 23
17 22
17 21
17 20

Graph 87_sub
24 31
12 16 20 8 11 11 12 19 15 12 5 20 19 15 14 11 27 14 13 9 21 19 5 17 
1 3
1 2
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 24
4 23
4 22
4 21
4 20
4 9
4 13
4 18
4 10
4 7
4 8
4 14

Graph 88_sub
24 29
25 11 8 12 18 7 15 20 14 2 21 16 16 16 13 16 6 18 19 10 15 14 10 14 
1 3
1 2
2 7
2 6
2 5
2 4
4 7
4 6
5 9
6 7
7 8
9 10
10 14
10 13
10 12
10 11
11 14
12 19
12 18
12 17
12 16
12 15
12 14
15 21
15 20
20 24
20 23
20 22
20 21

Graph 89_sub
24 28
19 23 12 20 9 14 15 15 20 13 19 18 11 17 13 10 18 9 17 18 15 27 17 20 
1 6
1 5
1 4
1 3
1 2
2 15
2 11
2 10
2 9
2 8
2 7
8 13
8 12
10 17
10 16
10 15
10 14
12 13
14 17
14 16
15 23
15 22
15 21
15 20
15 19
15 18
16 17
18 24

Graph 90_sub
24 26
17 10 9 15 15 14 21 18 11 11 15 6 16 21 21 19 14 20 17 15 20 12 18 18 
1 3
1 2
2 4
4 11
4 10
4 9
4 8
4 7
4 6
4 5
5 24
5 23
5 22
5 21
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 9
5 10
5 6

Graph 62_sub
24 26
16 20 9 14 18 4 13 15 1 14 20 10 10 9 11 12 12 19 11 23 20 15 21 18 
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
6 9
9 13
9 12
9 11
11 15
11 14
14 16
14 15
15 24
15 23
15 22
15 21
15 20
15 19
15 18
15 17
15 16

Graph 92_sub
24 25
8 24 11 14 1 22 10 17 9 7 17 16 13 18 7 11 8 17 21 13 16 17 13 18 
1 3
1 2
3 4
4 7
4 6
4 5
6 14
6 13
6 12
6 11
6 10
6 9
6 8
7 8
8 24
8 23
8 22
8 21
8 20
8 19
8 18
8 17
8 16
8 15
8 13

Graph 93_sub
24 27
19 17 20 13 13 27 17 16 10 13 19 18 6 8 22 18 14 17 14 18 17 17 13 21 
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 3
2 6
7 11
11 17
11 16
11 15
11 14
11 13
11 12
12 24
12 23
12 22
12 21
12 20
12 19
12 18
12 17
12 14

Graph 94_sub
24 29
13 13 25 23 7 20 15 13 15 10 13 12 13 15 13 10 6 18 19 6 19 15 8 8 
1 3
1 2
2 5
2 4
3 4
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
6 16
6 15
6 14
6 7
6 11
14 23
14 22
14 21
14 20
14 19
14 18
14 17
17 24
17 23
17 19
17 18

Graph 95_sub
24 32
18 12 17 18 22 18 10 19 13 12 16 21 15 17 15 12 17 13 20 19 12 20 12 13 
1 4
1 3
1 2
2 4
2 3
3 4
4 11
4 10
4 9
4 8
4 7
4 6
4 5
5 11
9 11
11 12
12 14
12 13
13 21
13 20
13 19
13 18
13 17
13 16
13 15
13 14
15 24
15 23
15 22
15 21
15 18
15 19

Graph 21_sub
24 24
11 16 17 20 9 11 19 12 23 12 22 5 14 22 28 14 17 18 15 14 13 15 21 9 
1 3
1 2
2 24
2 23
2 22
2 21
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 97_sub
24 47
15 13 15 13 19 11 8 2 15 15 12 13 11 14 8 15 15 15 8 15 12 7 14 9 
1 10
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 3
2 4
3 10
3 9
3 5
4 10
4 9
4 5
5 10
5 9
6 15
6 11
6 7
6 10
7 15
7 11
7 10
9 10
10 15
11 15
11 14
11 13
11 12
12 15
12 14
12 13
15 18
15 17
15 16
16 24
16 23
16 22
16 21
16 20
16 19
16 18
16 17

Graph 98_sub
24 29
15 15 16 14 22 12 7 9 13 3 13 15 21 18 18 5 22 15 9 8 19 11 18 18 
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 4
4 10
5 12
5 11
5 6
6 11
9 13
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 13
13 24
13 23
13 22
13 21

Graph 99_sub
24 23
18 23 24 17 24 17 16 17 23 17 15 8 13 24 18 16 13 22 6 17 11 4 17 16 
1 2
2 6
2 5
2 4
2 3
3 9
3 8
3 7
7 12
7 11
7 10
10 19
10 18
10 17
10 16
10 15
10 14
10 13
13 21
13 20
20 22
22 24
22 23

Graph 66_sub
24 29
16 14 18 19 4 25 24 23 11 14 6 14 14 18 15 7 17 18 12 20 15 21 14 16 
1 4
1 2
2 10
2 7
2 6
2 5
2 4
2 3
3 9
3 8
3 6
3 7
4 11
7 9
7 8
9 10
11 18
11 17
11 16
11 15
11 14
11 13
11 12
12 21
12 20
12 19
19 22
22 24
22 23

